district,name,mcdname,mcd,pop
04,"Marquart, Paul",Fossum Township,2710722022,156
04,"Marquart, Paul",Gary City,2710723246,214
04,"Marquart, Paul",Georgetown City,2702723498,129
04,"Marquart, Paul",Georgetown Township,2702723516,156
04,"Marquart, Paul",Glyndon City,2702724182,1394
04,"Marquart, Paul",Glyndon Township,2702724200,278
04,"Marquart, Paul",Good Hope Township,2710724380,43
04,"Marquart, Paul",Goose Prairie Township,2702724542,175
04,"Marquart, Paul",Green Meadow Township,2710725766,108
04,"Marquart, Paul",Hagen Township,2702726504,154
04,"Marquart, Paul",Halstad City,2710726630,597
04,"Marquart, Paul",Halstad Township,2710726648,108
04,"Marquart, Paul",Hawley City,2702727746,2067
04,"Marquart, Paul",Hawley Township,2702727764,474
04,"Marquart, Paul",Hegne Township,2710728178,40
04,"Marquart, Paul",Hendrum City,2710728484,307
04,"Marquart, Paul",Hendrum Township,2710728502,95
04,"Marquart, Paul",Highland Grove Township,2702728988,288
04,"Marquart, Paul",Hitterdal City,2702729402,201
04,"Marquart, Paul",Holy Cross Township,2702729906,140
04,"Marquart, Paul",Home Lake Township,2710729996,148
04,"Marquart, Paul",Humboldt Township,2702730428,275
04,"Marquart, Paul",Keene Township,2702732552,155
04,"Marquart, Paul",Kragnes Township,2702733704,293
04,"Marquart, Paul",Kurtz Township,2702733812,293
04,"Marquart, Paul",Lake Eunice Township,2700534298,1538
04,"Marquart, Paul",Lake Ida Township,2710734532,160
04,"Marquart, Paul",Lake View Township,2700535144,1685
04,"Marquart, Paul",Lee Township,2710736188,128
04,"Marquart, Paul",Lockhart Township,2710737790,50
04,"Marquart, Paul",Mary Township,2710740868,83
04,"Marquart, Paul",McDonaldsville Township,2710738978,175
04,"Marquart, Paul",Moland Township,2702743576,299
04,"Marquart, Paul",Moorhead Township,2702743882,139
04,"Marquart, Paul",Morken Township,2702744170,156
04,"Marquart, Paul",Parke Township,2702749678,485
04,"Marquart, Paul",Perley City,2710750506,92
04,"Marquart, Paul",Pleasant View Township,2710751658,108
04,"Marquart, Paul",Riverton Township,2702754718,446
04,"Marquart, Paul",Rockwell Township,2710755114,61
04,"Marquart, Paul",Sabin City,2702756554,522
04,"Marquart, Paul",Shelly City,2710759566,191
04,"Marquart, Paul",Shelly Township,2710759584,115
04,"Marquart, Paul",Skree Township,2702760718,159
04,"Marquart, Paul",Spring Creek Township,2710761780,81
04,"Marquart, Paul",Spring Prairie Township,2702762032,368
04,"Marquart, Paul",Strand Township,2710763094,99
04,"Marquart, Paul",Sundal Township,2710763508,157
04,"Marquart, Paul",Tansem Township,2702764192,259
04,"Marquart, Paul",Twin Valley City,2710765938,821
04,"Marquart, Paul",Ulen City,2702766136,547
04,"Marquart, Paul",Ulen Township,2702766154,174
04,"Marquart, Paul",Viding Township,2702767054,103
04,"Marquart, Paul",Waukon Township,2710768728,114
04,"Marquart, Paul",Wild Rice Township,2710770276,256
04,"Marquart, Paul",Winchester Township,2710770762,56
05,"Bliss, Matt",Alvwood Township,2706101288,42
05,"Bliss, Matt",Ardenhurst Township,2706102044,164
05,"Bliss, Matt",Bemidji City,2700705068,13431
05,"Bliss, Matt",Bemidji Township,2700705086,3134
05,"Bliss, Matt",Bena City,2702105104,116
05,"Bliss, Matt",Birch Lake Township,2702106040,524
05,"Bliss, Matt",Bowstring Lake Unorganized,2706107105,1166
05,"Bliss, Matt",Bowstring Township,2706107102,230
05,"Bliss, Matt",Boy Lake Township,2702107156,256
05,"Bliss, Matt",Boy River City,2702107174,47
05,"Bliss, Matt",Boy River Township,2702107192,86
05,"Bliss, Matt",Brook Lake Unorganized,2700707918,233
05,"Bliss, Matt",Cass Lake City,2702110252,770
05,"Bliss, Matt",Deer Lake Unorganized,2706115277,84
05,"Bliss, Matt",Deer River City,2706115310,4
05,"Bliss, Matt",Farden Township,2705720528,68
05,"Bliss, Matt",Federal Dam City,2702120798,110
05,"Bliss, Matt",Frohn Township,2700722886,1433
05,"Bliss, Matt",Good Hope Township,2706124362,99
05,"Bliss, Matt",Gould Township,2702124686,224
05,"Bliss, Matt",Grattan Township,2706125460,44
05,"Bliss, Matt",Hackensack City,2702126378,313
05,"Bliss, Matt",Hart Lake Township,2705727386,135
05,"Bliss, Matt",Inguadona Township,2702130986,190
05,"Bliss, Matt",Kego Township,2702132588,505
05,"Bliss, Matt",Kinghurst Township,2706133272,106
05,"Bliss, Matt",Lake Jessie Township,2706134568,303
05,"Bliss, Matt",Lakeport Township,2705734838,65
05,"Bliss, Matt",Leech Lake Township,2702136224,436
05,"Bliss, Matt",Liberty Township,2706136944,62
05,"Bliss, Matt",Longville City,2702138114,156
05,"Bliss, Matt",Max Township,2706141066,142
05,"Bliss, Matt",Moose Lake Township,2700743936,226
05,"Bliss, Matt",Moose Park Township,2706144008,68
05,"Bliss, Matt",Morse Township,2706144332,615
05,"Bliss, Matt",Nore Township,2706146582,57
05,"Bliss, Matt",North Cass Unorganized,2702146825,264
05,"Bliss, Matt",North Central Cass Unorganized,2702146826,28
05,"Bliss, Matt",Northern Township,2700746906,4657
05,"Bliss, Matt",Oteneagen Township,2706149048,310
05,"Bliss, Matt",Otter Tail Peninsula Township,2702149250,54
05,"Bliss, Matt",Pike Bay Township,2702150848,1610
05,"Bliss, Matt",Pine Lake Township,2702151172,207
05,"Bliss, Matt",Pomroy Township,2706151856,39
05,"Bliss, Matt",Rogers Township,2702155168,63
05,"Bliss, Matt",Sand Lake Township,2706158360,146
05,"Bliss, Matt",Shingobee Township,2702159872,1514
05,"Bliss, Matt",Squaw Lake City,2706162284,107
05,"Bliss, Matt",Steamboat River Township,2705762618,5
05,"Bliss, Matt",Sugar Bush Township,2700763274,247
05,"Bliss, Matt",Ten Lake Township,2700764390,1026
05,"Bliss, Matt",Third River Township,2706164606,50
05,"Bliss, Matt",Turtle Lake Township,2702165776,683
05,"Bliss, Matt",Turtle River Township,2700765812,1085
05,"Bliss, Matt",Wahnena Unorganized,2702167595,180
05,"Bliss, Matt",Walker City,2702167792,941
05,"Bliss, Matt",Wilkinson Township,2702170348,401
05,"Bliss, Matt",Wirt Township,2706171194,106
05,"Igo, Spencer",Arbo Township,2706101936,867
05,"Igo, Spencer",Backus City,2702103124,250
05,"Igo, Spencer",Balsam Township,2706103430,550
05,"Igo, Spencer",Barclay Township,2702103538,559
05,"Igo, Spencer",Beulah Township,2702105572,64
05,"Igo, Spencer",Blackberry Township,2706106220,880
05,"Igo, Spencer",Blind Lake Township,2702106454,82
05,"Igo, Spencer",Bovey City,2706107048,804
05,"Igo, Spencer",Bull Moose Township,2702108560,133
05,"Igo, Spencer",Chickamaw Beach City,2702111296,114
05,"Igo, Spencer",Cohasset City,2706112412,2698
05,"Igo, Spencer",Coleraine City,2706112502,1970
05,"Igo, Spencer",Crooked Lake Township,2702113834,560
05,"Igo, Spencer",Deerfield Township,2702115220,118
05,"Igo, Spencer",Deer Lake Unorganized,2706115277,3411
05,"Igo, Spencer",Deer River City,2706115310,926
05,"Igo, Spencer",Deer River Township,2706115328,704
05,"Igo, Spencer",East Cass Unorganized,2702117495,62
05,"Igo, Spencer",Grand Rapids City,2706125118,10869
05,"Igo, Spencer",Harris Township,2706127296,3253
05,"Igo, Spencer",Hiram Township,2702129366,316
05,"Igo, Spencer",Iron Range Township,2706131256,289
05,"Igo, Spencer",LaPrairie City,2706135648,665
05,"Igo, Spencer",Lawrence Township,2706135900,438
05,"Igo, Spencer",Lima Township,2702137034,101
05,"Igo, Spencer",McKinley Township,2702139104,133
05,"Igo, Spencer",Pine River City,2702151280,944
05,"Igo, Spencer",Pine River Township,2702151298,1156
05,"Igo, Spencer",Ponto Lake Township,2702151928,481
05,"Igo, Spencer",Powers Township,2702152252,715
05,"Igo, Spencer",Remer City,2702153782,370
05,"Igo, Spencer",Remer Township,2702153800,189
05,"Igo, Spencer",Sago Township,2706156644,176
05,"Igo, Spencer",Salem Township,2702158216,95
05,"Igo, Spencer",Slater Township,2702160790,215
05,"Igo, Spencer",Smoky Hollow Township,2702160970,70
05,"Igo, Spencer",Spang Township,2706161564,264
05,"Igo, Spencer",Splithand Township,2706161700,250
05,"Igo, Spencer",Taconite City,2706164048,360
05,"Igo, Spencer",Thunder Lake Township,2702164876,272
05,"Igo, Spencer",Torrey Township,2702165254,155
05,"Igo, Spencer",Trelipe Township,2702165434,150
05,"Igo, Spencer",Trout Lake Township,2706165596,1087
05,"Igo, Spencer",Wabana Township,2706167360,537
05,"Igo, Spencer",Wabedo Township,2702167414,341
05,"Igo, Spencer",Wildwood Township,2706170306,193
05,"Igo, Spencer",Woodrow Township,2702171608,611
05,"Igo, Spencer",Zemple City,2706172184,93
06,"Sandstede, Julie",Cedar Valley Township,2713710540,195
06,"Sandstede, Julie",Alango Township,2713700568,258
06,"Sandstede, Julie",Angora Township,2713701612,249
06,"Sandstede, Julie",Balkan Township,2713703322,832
06,"Sandstede, Julie",Bearville Township,2706104276,205
06,"Sandstede, Julie",Bigfork City,2706105698,446
06,"Sandstede, Julie",Bigfork Township,2706105716,321
06,"Sandstede, Julie",Buhl City,2713708524,1000
06,"Sandstede, Julie",Calumet,2706103916,367
06,"Sandstede, Julie",Carpenter Township,2706110072,179
06,"Sandstede, Julie",Cherry Township,2713711134,860
06,"Sandstede, Julie",Chisholm City,2713711386,4976
06,"Sandstede, Julie",Effie City,2706118260,123
06,"Sandstede, Julie",Elmer Township,2713718944,151
06,"Sandstede, Julie",Feeley Township,2706120816,306
06,"Sandstede, Julie",Fine Lakes Township,2713721086,134
06,"Sandstede, Julie",Floodwood City,2713721338,528
06,"Sandstede, Julie",Floodwood Township,2713721356,280
06,"Sandstede, Julie",French Township,2713722724,567
06,"Sandstede, Julie",Goodland Township,2706124452,466
06,"Sandstede, Julie",Great Scott Township,2713725550,392
06,"Sandstede, Julie",Greenway Township,2706125892,871
06,"Sandstede, Julie",Halden Township,2713726522,129
06,"Sandstede, Julie",Hibbing City,2713728790,16361
06,"Sandstede, Julie",Janette Lake Unorganized,2713731733,295
06,"Sandstede, Julie",Keewatin City,2706132570,1068
06,"Sandstede, Julie",Kinney City,2713733416,169
06,"Sandstede, Julie",Lavell Township,2713735774,303
06,"Sandstede, Julie",Little Sand Lake Unorganized,2706137691,349
06,"Sandstede, Julie",Lone Pine Township,2706137934,410
06,"Sandstede, Julie",Marble City,2706140418,701
06,"Sandstede, Julie",Marcell Township,2706140472,467
06,"Sandstede, Julie",McCormack Lake Unorganized,2713738938,209
06,"Sandstede, Julie",Morcom Township,2713744098,94
06,"Sandstede, Julie",Nashwauk City,2706144980,983
06,"Sandstede, Julie",Nashwauk Township,2706144998,698
06,"Sandstede, Julie",Northeast Itasca Unorganized,2706146894,1382
06,"Sandstede, Julie",Potshot Lake Unorganized,2713752224,74
06,"Sandstede, Julie",Prairie Lake Township,2713752306,50
06,"Sandstede, Julie",Sand Lake Unorganized,2713758369,1066
06,"Sandstede, Julie",Stokes Township,2706162914,230
06,"Sandstede, Julie",Sturgeon Township,2713763202,140
06,"Sandstede, Julie",Toivola Township,2713765146,170
06,"Sandstede, Julie",Van Buren Township,2713766586,189
06,"Sandstede, Julie",Warba City,2706168080,181
06,"Sandstede, Julie",Wawina Township,2706168800,77
06,"Lislegard, Dave",Alborn Township,2713700820,460
06,"Lislegard, Dave",Aurora City,2713702890,1682
06,"Lislegard, Dave",Birch Lake Unorganized,2713706042,20
06,"Lislegard, Dave",Biwabik City,2713706148,969
06,"Lislegard, Dave",Biwabik Township,2713706166,804
06,"Lislegard, Dave",Clinton Township,2713712016,1015
06,"Lislegard, Dave",Colvin Township,2713712736,317
06,"Lislegard, Dave",Cotton Township,2713713528,445
06,"Lislegard, Dave",Ellsburg Township,2713718800,219
06,"Lislegard, Dave",Embarrass Township,2713719232,607
06,"Lislegard, Dave",Eveleth City,2713719934,3718
06,"Lislegard, Dave",Fayal Township,2713720762,1809
06,"Lislegard, Dave",Fredenberg Township,2713722508,1337
06,"Lislegard, Dave",Gilbert City,2713723714,1799
06,"Lislegard, Dave",Grand Lake Township,2713724956,2779
06,"Lislegard, Dave",Hay Lake Unorganized,2713727899,83
06,"Lislegard, Dave",Hoyt Lakes City,2713730302,2017
06,"Lislegard, Dave",Industrial Township,2713730932,800
06,"Lislegard, Dave",Iron Junction City,2713731238,86
06,"Lislegard, Dave",Kelsey Township,2713732696,140
06,"Lislegard, Dave",Kugler Township,2713733794,175
06,"Lislegard, Dave",Leonidas City,2713736530,52
06,"Lislegard, Dave",Makinen Unorg.,2713739538,1310
06,"Lislegard, Dave",McDavitt Township,2713738960,459
06,"Lislegard, Dave",McKinley City,2713739140,128
06,"Lislegard, Dave",Meadowlands City,2713741372,134
06,"Lislegard, Dave",Meadowlands Township,2713741390,304
06,"Lislegard, Dave",Mountain Iron City,2713744548,2869
06,"Lislegard, Dave",Ness Township,2713745232,62
06,"Lislegard, Dave",New Independence Township,2713745664,299
06,"Lislegard, Dave",Northeast St. Louis Unorg,2713746898,4
06,"Lislegard, Dave",Northland Township,2713747050,169
06,"Lislegard, Dave",Pike Township,2713750830,417
06,"Lislegard, Dave",Sandy Township,2713758450,356
06,"Lislegard, Dave",Tower City,2713765272,6
06,"Lislegard, Dave",Vermilion Lake Township,2713766784,278
06,"Lislegard, Dave",Virginia City,2713767288,8712
06,"Lislegard, Dave",Waasa Township,2713767342,249
06,"Lislegard, Dave",Whiteface Reservoir Unorganized,2713770069,408
06,"Lislegard, Dave",White Township,2713769898,1547
06,"Lislegard, Dave",Wuori Township,2713771869,572
07,"Schultz, Jennifer",Duluth City,2713717000,39416
07,"Olson, Liz",Duluth City,2713717000,39491
08,"Rasmusson, Jordan",Aastad Township,2711100100,213
08,"Rasmusson, Jordan",Amor Township,2711101468,495
08,"Rasmusson, Jordan",Aurdal Township,2711102836,1450
08,"Rasmusson, Jordan",Battle Lake City,2711103970,875
08,"Rasmusson, Jordan",Buse Township,2711108938,491
08,"Rasmusson, Jordan",Candor Township,2711109622,561
08,"Rasmusson, Jordan",Carlisle Township,2711109946,156
08,"Rasmusson, Jordan",Dalton City,2711114626,253
08,"Rasmusson, Jordan",Dane Prairie Township,2711114644,887
08,"Rasmusson, Jordan",Dead Lake Township,2711115076,494
08,"Rasmusson, Jordan",Dent City,2711115724,192
08,"Rasmusson, Jordan",Dora Township,2711116120,725
08,"Rasmusson, Jordan",Dunn Township,2711117162,905
08,"Rasmusson, Jordan",Edna Township,2711118224,897
08,"Rasmusson, Jordan",Elizabeth City,2711118566,173
08,"Rasmusson, Jordan",Elizabeth Township,2711118584,819
08,"Rasmusson, Jordan",Erhard City,2711119556,148
08,"Rasmusson, Jordan",Erhards Grove Township,2711119574,442
08,"Rasmusson, Jordan",Everts Township,2711120024,658
08,"Rasmusson, Jordan",Fergus Falls City,2711120906,13138
08,"Rasmusson, Jordan",Fergus Falls Township,2711120924,1006
08,"Rasmusson, Jordan",Friberg Township,2711122796,809
08,"Rasmusson, Jordan",Gorman Township,2711124632,465
08,"Rasmusson, Jordan",Hobart Township,2711129420,778
08,"Rasmusson, Jordan",Lida Township,2711136980,757
08,"Rasmusson, Jordan",Maine Township,2711139500,653
08,"Rasmusson, Jordan",Maplewood Township,2711140364,318
08,"Rasmusson, Jordan",Norwegian Grove Township,2711147482,300
08,"Rasmusson, Jordan",Orwell Township,2711148742,170
08,"Rasmusson, Jordan",Oscar Township,2711148850,207
08,"Rasmusson, Jordan",Pelican Rapids City,2711150164,2464
08,"Rasmusson, Jordan",Pelican Township,2711150110,625
08,"Rasmusson, Jordan",Perham City,2711150470,2985
08,"Rasmusson, Jordan",Perham Township,2711150488,827
08,"Rasmusson, Jordan",Rothsay City,2711156014,219
08,"Rasmusson, Jordan",Scambler Township,2711158864,476
08,"Rasmusson, Jordan",Star Lake Township,2711162554,415
08,"Rasmusson, Jordan",St. Olaf Township,2711157382,352
08,"Rasmusson, Jordan",Sverdrup Township,2711163688,621
08,"Rasmusson, Jordan",Trondhjem Township,2711165524,192
08,"Rasmusson, Jordan",Tumuli Township,2711165686,449
08,"Rasmusson, Jordan",Underwood City,2711166172,341
08,"Rasmusson, Jordan",Vergas City,2711166766,331
08,"Rasmusson, Jordan",Western Township,2711169430,129
08,"Franson, Mary",Alexandria City,2704100928,10415
08,"Franson, Mary",Alexandria Township,2704100946,4098
08,"Franson, Mary",Belle River Township,2704104924,345
08,"Franson, Mary",Blowers Township,2711106652,321
08,"Franson, Mary",Bluffton City,2711106778,207
08,"Franson, Mary",Bluffton Township,2711106796,479
08,"Franson, Mary",Carlos City,2704109964,502
08,"Franson, Mary",Carlos Township,2704109982,2048
08,"Franson, Mary",Clitherall City,2711112088,112
08,"Franson, Mary",Clitherall Township,2711112106,455
08,"Franson, Mary",Compton Township,2711112844,801
08,"Franson, Mary",Deer Creek City,2711115184,322
08,"Franson, Mary",Deer Creek Township,2711115202,344
08,"Franson, Mary",Eagle Lake Township,2711117396,378
08,"Franson, Mary",Eastern Township,2711117576,230
08,"Franson, Mary",Effington Township,2711118278,264
08,"Franson, Mary",Elmo Township,2711118980,331
08,"Franson, Mary",Folden Township,2711121518,299
08,"Franson, Mary",Girard Township,2711123840,731
08,"Franson, Mary",Henning City,2711128520,802
08,"Franson, Mary",Henning Township,2711128538,377
08,"Franson, Mary",Homestead Township,2711130050,362
08,"Franson, Mary",Ida Township,2704130716,1228
08,"Franson, Mary",Inman Township,2711131004,290
08,"Franson, Mary",Leaf Lake Township,2711135990,560
08,"Franson, Mary",Leaf Mountain Township,2711136008,326
08,"Franson, Mary",Leaf Valley Township,2704136062,457
08,"Franson, Mary",Miltona City,2704142398,424
08,"Franson, Mary",Miltona Township,2704142416,806
08,"Franson, Mary",Nelson City,2704145106,187
08,"Franson, Mary",Newton Township,2711146006,746
08,"Franson, Mary",New York Mills City,2711146060,1199
08,"Franson, Mary",Nidaros Township,2711146240,322
08,"Franson, Mary",Oak Valley Township,2711148004,355
08,"Franson, Mary",Osakis City,2704148796,1591
08,"Franson, Mary",Osakis Township,2704148814,595
08,"Franson, Mary",Ottertail City,2711149210,572
08,"Franson, Mary",Otter Tail Township,2711149228,491
08,"Franson, Mary",Otto Township,2711149264,554
08,"Franson, Mary",Parkers Prairie City,2711149732,1011
08,"Franson, Mary",Parkers Prairie Township,2711149750,348
08,"Franson, Mary",Pine Lake Township,2711151208,639
08,"Franson, Mary",Richville City,2711154340,96
08,"Franson, Mary",Rush Lake Township,2711156320,970
08,"Franson, Mary",Spruce Hill Township,2704162248,441
08,"Franson, Mary",Tordenskjold Township,2711165218,551
08,"Franson, Mary",Urbank City,2711166388,54
08,"Franson, Mary",Vining City,2711167216,78
08,"Franson, Mary",Wadena City,2711167504,66
08,"Franson, Mary",Woodside Township,2711171644,277
09,"Poston, John",Aldrich City,2715900892,48
09,"Poston, John",Aldrich Township,2715900910,430
09,"Poston, John",Ansel Township,2702101738,97
09,"Poston, John",Bartlett Township,2715303790,445
09,"Poston, John",Becker Township,2702104600,517
09,"Poston, John",Bertha City,2715305482,497
09,"Poston, John",Bertha Township,2715305500,408
09,"Poston, John",Birchdale Township,2715306022,856
09,"Poston, John",Browerville City,2715308110,790
09,"Poston, John",Bullard Township,2715908542,219
09,"Poston, John",Bungo Township,2702108596,188
09,"Poston, John",Burleene Township,2715308668,345
09,"Poston, John",Byron Township,2702109136,144
09,"Poston, John",Clarissa City,2715311602,681
09,"Poston, John",Eagle Bend City,2715317342,535
09,"Poston, John",Eagle Valley Township,2715317450,541
09,"Poston, John",East Gull Lake City,2702117630,1004
09,"Poston, John",Fairview Township,2702120366,821
09,"Poston, John",Fawn Lake Township,2715320708,555
09,"Poston, John",Germania Township,2715323552,500
09,"Poston, John",Gordon Township,2715324578,659
09,"Poston, John",Hartford Township,2715327368,662
09,"Poston, John",Hewitt City,2715328754,266
09,"Poston, John",Home Brook Township,2702129978,255
09,"Poston, John",Iona Township,2715331130,490
09,"Poston, John",Kandota Township,2715332408,729
09,"Poston, John",Lake Shore City,2702134928,1004
09,"Poston, John",Leaf River Township,2715936026,531
09,"Poston, John",Leslie Township,2715336674,642
09,"Poston, John",Little Elk Township,2715337538,285
09,"Poston, John",Little Sauk Township,2715337718,829
09,"Poston, John",Loon Lake Township,2702138168,540
09,"Poston, John",Lyons Township,2715938852,192
09,"Poston, John",Maple Township,2702140076,377
09,"Poston, John",May Township,2702141102,852
09,"Poston, John",Meadow Brook Township,2702141354,226
09,"Poston, John",Meadow Township,2715941336,217
09,"Poston, John",Moose Lake Township,2702143990,111
09,"Poston, John",Moran Township,2715344062,508
09,"Poston, John",Motley City,2702144422,11
09,"Poston, John",Nimrod City,2715946294,69
09,"Poston, John",North Germany Township,2715946978,313
09,"Poston, John",Orton Township,2715948688,204
09,"Poston, John",Osakis City,2715348796,149
09,"Poston, John",Pillager City,2702150902,469
09,"Poston, John",Poplar Township,2702151964,170
09,"Poston, John",Red Eye Township,2715953422,490
09,"Poston, John",Reynolds Township,2715353926,662
09,"Poston, John",Rockwood Township,2715955150,390
09,"Poston, John",Sebeka City,2715959152,711
09,"Poston, John",Staples City,2715362446,2110
09,"Poston, John",Staples City,2715962446,871
09,"Poston, John",Staples Township,2715362464,627
09,"Poston, John",Stowe Prairie Township,2715363058,454
09,"Poston, John",Sylvan Township,2702163958,2702
09,"Poston, John",Thomastown Township,2715964624,819
09,"Poston, John",Turtle Creek Township,2715365740,295
09,"Poston, John",Verndale City,2715966874,602
09,"Poston, John",Villard Township,2715367162,656
09,"Poston, John",Wadena City,2715967504,4022
09,"Poston, John",Wadena Township,2715967522,868
09,"Poston, John",Walden Township,2702167684,500
09,"Poston, John",Ward Township,2715368098,447
09,"Poston, John",West Union City,2715369736,111
09,"Poston, John",West Union Township,2715369754,268
09,"Poston, John",Wilson Township,2702170654,645
09,"Poston, John",Wing River Township,2715970906,468
09,"Poston, John",Wykeham Township,2715371932,409
09,"Kresha, Ron",Agram Township,2709700406,572
09,"Kresha, Ron",Belle Prairie Township,2709704888,1105
09,"Kresha, Ron",Bellevue Township,2709704942,1093
09,"Kresha, Ron",Bowlus City,2709707066,290
09,"Kresha, Ron",Bruce Township,2715308272,585
09,"Kresha, Ron",Buckman City,2709708416,270
09,"Kresha, Ron",Buckman Township,2709708434,733
09,"Kresha, Ron",Buh Township,2709708506,520
09,"Kresha, Ron",Burnhamville Township,2715308722,759
09,"Kresha, Ron",Burtrum City,2715308902,144
09,"Kresha, Ron",Culdrum Township,2709714248,487
09,"Kresha, Ron",Cushing Township,2709714356,714
09,"Kresha, Ron",Darling Township,2709714806,535
09,"Kresha, Ron",Elmdale City,2709718872,116
09,"Kresha, Ron",Elmdale Township,2709718890,1010
09,"Kresha, Ron",Flensburg City,2709721266,225
09,"Kresha, Ron",Genola City,2709723444,75
09,"Kresha, Ron",Granite Township,2709725244,481
09,"Kresha, Ron",Green Prairie Township,2709725784,748
09,"Kresha, Ron",Grey Eagle City,2715326000,348
09,"Kresha, Ron",Grey Eagle Township,2715326018,638
09,"Kresha, Ron",Harding City,2709727098,125
09,"Kresha, Ron",Hillman City,2709729150,38
09,"Kresha, Ron",Hillman Township,2709729168,197
09,"Kresha, Ron",Lastrup City,2709735720,104
09,"Kresha, Ron",Leigh Township,2709736350,212
09,"Kresha, Ron",Little Falls City,2709737556,8343
09,"Kresha, Ron",Little Falls Township,2709737574,1682
09,"Kresha, Ron",Long Prairie City,2715338060,3458
09,"Kresha, Ron",Long Prairie Township,2715338078,844
09,"Kresha, Ron",Motley City,2709744422,660
09,"Kresha, Ron",Motley Township,2709744440,202
09,"Kresha, Ron",Mount Morris Township,2709744602,93
09,"Kresha, Ron",Parker Township,2709749714,474
09,"Kresha, Ron",Pierz City,2709750776,1393
09,"Kresha, Ron",Pierz Township,2709750794,535
09,"Kresha, Ron",Pike Creek Township,2709750866,953
09,"Kresha, Ron",Platte Township,2709751478,357
09,"Kresha, Ron",Pulaski Township,2709752720,300
09,"Kresha, Ron",Randall City,2709753080,650
09,"Kresha, Ron",Richardson Township,2709754178,536
09,"Kresha, Ron",Ripley Township,2709754520,729
09,"Kresha, Ron",Rosing Township,2709755906,146
09,"Kresha, Ron",Round Prairie Township,2715356122,706
09,"Kresha, Ron",Royalton City,2709756176,1239
09,"Kresha, Ron",Scandia Valley Township,2709758918,1191
09,"Kresha, Ron",Sobieski City,2709761006,195
09,"Kresha, Ron",Swan River Township,2709763760,743
09,"Kresha, Ron",Swanville City,2709763778,348
09,"Kresha, Ron",Swanville City,2715363778,2
09,"Kresha, Ron",Swanville Township,2709763796,517
09,"Kresha, Ron",Two Rivers Township,2709766028,689
09,"Kresha, Ron",Upsala City,2709766334,427
10,"Heintzeman, Joshua",Baxter City,2703504042,7610
10,"Heintzeman, Joshua",Brainerd City,2703507300,13579
10,"Heintzeman, Joshua",Breezy Point City,2703507516,2346
10,"Heintzeman, Joshua",Center Township,2703510567,910
10,"Heintzeman, Joshua",Crow Wing Township,2703514122,9
10,"Heintzeman, Joshua",First Assessment Unorg Terr,2703521149,5424
10,"Heintzeman, Joshua",Gail Lake Township,2703523012,97
10,"Heintzeman, Joshua",Ideal Township,2703530734,1069
10,"Heintzeman, Joshua",Jenkins City,2703531832,430
10,"Heintzeman, Joshua",Jenkins Township,2703531850,359
10,"Heintzeman, Joshua",Lake Edward Township,2703534207,2085
10,"Heintzeman, Joshua",Mission Township,2703543468,817
10,"Heintzeman, Joshua",Nisswa City,2703546348,1971
10,"Heintzeman, Joshua",Pelican Township,2703550092,446
10,"Heintzeman, Joshua",Pequot Lakes City,2703550416,2162
10,"Lueck, Dale K.",Aitkin City,2700100460,2165
10,"Lueck, Dale K.",Aitkin Township,2700100478,856
10,"Lueck, Dale K.",Ball Bluff Township,2700103358,278
10,"Lueck, Dale K.",Balsam Township,2700103412,42
10,"Lueck, Dale K.",Bay Lake Township,2703504096,929
10,"Lueck, Dale K.",Beaver Township,2700104384,53
10,"Lueck, Dale K.",Brainerd City,2703507300,11
10,"Lueck, Dale K.",Clark Township,2700111620,169
10,"Lueck, Dale K.",Cornish Township,2700113330,28
10,"Lueck, Dale K.",Crosby City,2703513924,2386
10,"Lueck, Dale K.",Crosslake City,2703513978,2141
10,"Lueck, Dale K.",Crow Wing Township,2703514122,1957
10,"Lueck, Dale K.",Cuyuna City,2703514428,332
10,"Lueck, Dale K.",Daggett Brook Township,2703514464,554
10,"Lueck, Dale K.",Davidson Unorganized,2700114903,42
10,"Lueck, Dale K.",Deerwood City,2703515346,532
10,"Lueck, Dale K.",Deerwood Township,2703515364,1306
10,"Lueck, Dale K.",Emily City,2703519286,813
10,"Lueck, Dale K.",Fairfield Township,2703520240,345
10,"Lueck, Dale K.",Farm Island Township,2700120654,1099
10,"Lueck, Dale K.",Fifty Lakes City,2703521032,387
10,"Lueck, Dale K.",Fleming Township,2700121230,312
10,"Lueck, Dale K.",Fort Ripley City,2703521932,69
10,"Lueck, Dale K.",Fort Ripley Township,2703521950,883
10,"Lueck, Dale K.",Garrison City,2703523192,210
10,"Lueck, Dale K.",Garrison Township,2703523210,754
10,"Lueck, Dale K.",Glen Township,2700123930,450
10,"Lueck, Dale K.",Haugen Township,2700127602,178
10,"Lueck, Dale K.",Hazelton Township,2700128052,844
10,"Lueck, Dale K.",Hill City,2700129096,633
10,"Lueck, Dale K.",Hill Lake Township,2700129114,430
10,"Lueck, Dale K.",Idun Township,2700130788,259
10,"Lueck, Dale K.",Irondale Township,2703531202,1134
10,"Lueck, Dale K.",Ironton City,2703531274,572
10,"Lueck, Dale K.",Jevne Township,2700131958,322
10,"Lueck, Dale K.",Jewett Unorganized,2700131966,47
10,"Lueck, Dale K.",Kimberly Township,2700133218,195
10,"Lueck, Dale K.",Lakeside Township,2700134982,463
10,"Lueck, Dale K.",Lee Township,2700136152,50
