district,name,party,zip
6,"Emmer, Tom",Rep,55320
6,"Emmer, Tom",Rep,55321
6,"Emmer, Tom",Rep,55322
6,"Emmer, Tom",Rep,55327
6,"Emmer, Tom",Rep,55328
6,"Emmer, Tom",Rep,55330
6,"Emmer, Tom",Rep,55331
6,"Emmer, Tom",Rep,55339
6,"Emmer, Tom",Rep,55341
6,"Emmer, Tom",Rep,55349
6,"Emmer, Tom",Rep,55353
6,"Emmer, Tom",Rep,55358
6,"Emmer, Tom",Rep,55360
6,"Emmer, Tom",Rep,55362
6,"Emmer, Tom",Rep,55363
6,"Emmer, Tom",Rep,55367
6,"Emmer, Tom",Rep,55368
6,"Emmer, Tom",Rep,55371
6,"Emmer, Tom",Rep,55373
6,"Emmer, Tom",Rep,55374
6,"Emmer, Tom",Rep,55376
6,"Emmer, Tom",Rep,55382
6,"Emmer, Tom",Rep,55386
6,"Emmer, Tom",Rep,55387
6,"Emmer, Tom",Rep,55388
6,"Emmer, Tom",Rep,55390
6,"Emmer, Tom",Rep,55395
6,"Emmer, Tom",Rep,55397
6,"Emmer, Tom",Rep,55398
6,"Emmer, Tom",Rep,55434
6,"Emmer, Tom",Rep,55449
6,"Emmer, Tom",Rep,56011
6,"Emmer, Tom",Rep,56301
6,"Emmer, Tom",Rep,56303
6,"Emmer, Tom",Rep,56304
6,"Emmer, Tom",Rep,56310
6,"Emmer, Tom",Rep,56320
6,"Emmer, Tom",Rep,56321
6,"Emmer, Tom",Rep,56329
6,"Emmer, Tom",Rep,56330
6,"Emmer, Tom",Rep,56357
6,"Emmer, Tom",Rep,56367
6,"Emmer, Tom",Rep,56368
6,"Emmer, Tom",Rep,56369
6,"Emmer, Tom",Rep,56373
6,"Emmer, Tom",Rep,56374
6,"Emmer, Tom",Rep,56377
6,"Emmer, Tom",Rep,56379
6,"Emmer, Tom",Rep,56387
7,"Fischbach, Michelle",Rep,55307
7,"Fischbach, Michelle",Rep,55310
7,"Fischbach, Michelle",Rep,55312
7,"Fischbach, Michelle",Rep,55314
7,"Fischbach, Michelle",Rep,55321
7,"Fischbach, Michelle",Rep,55324
7,"Fischbach, Michelle",Rep,55325
7,"Fischbach, Michelle",Rep,55329
7,"Fischbach, Michelle",Rep,55332
7,"Fischbach, Michelle",Rep,55333
7,"Fischbach, Michelle",Rep,55334
7,"Fischbach, Michelle",Rep,55335
7,"Fischbach, Michelle",Rep,55336
7,"Fischbach, Michelle",Rep,55338
7,"Fischbach, Michelle",Rep,55339
7,"Fischbach, Michelle",Rep,55342
7,"Fischbach, Michelle",Rep,55350
7,"Fischbach, Michelle",Rep,55353
7,"Fischbach, Michelle",Rep,55354
7,"Fischbach, Michelle",Rep,55355
7,"Fischbach, Michelle",Rep,55366
7,"Fischbach, Michelle",Rep,55370
7,"Fischbach, Michelle",Rep,55381
7,"Fischbach, Michelle",Rep,55382
7,"Fischbach, Michelle",Rep,55385
7,"Fischbach, Michelle",Rep,55389
7,"Fischbach, Michelle",Rep,55395
7,"Fischbach, Michelle",Rep,55396
7,"Fischbach, Michelle",Rep,55397
7,"Fischbach, Michelle",Rep,56011
7,"Fischbach, Michelle",Rep,56019
7,"Fischbach, Michelle",Rep,56044
7,"Fischbach, Michelle",Rep,56054
7,"Fischbach, Michelle",Rep,56058
7,"Fischbach, Michelle",Rep,56083
7,"Fischbach, Michelle",Rep,56085
7,"Fischbach, Michelle",Rep,56087
7,"Fischbach, Michelle",Rep,56101
7,"Fischbach, Michelle",Rep,56113
7,"Fischbach, Michelle",Rep,56114
7,"Fischbach, Michelle",Rep,56115
7,"Fischbach, Michelle",Rep,56118
7,"Fischbach, Michelle",Rep,56122
7,"Fischbach, Michelle",Rep,56123
7,"Fischbach, Michelle",Rep,56125
7,"Fischbach, Michelle",Rep,56128
7,"Fischbach, Michelle",Rep,56131
7,"Fischbach, Michelle",Rep,56132
7,"Fischbach, Michelle",Rep,56136
7,"Fischbach, Michelle",Rep,56137
7,"Fischbach, Michelle",Rep,56139
7,"Fischbach, Michelle",Rep,56140
7,"Fischbach, Michelle",Rep,56141
7,"Fischbach, Michelle",Rep,56142
7,"Fischbach, Michelle",Rep,56144
7,"Fischbach, Michelle",Rep,56145
7,"Fischbach, Michelle",Rep,56149
7,"Fischbach, Michelle",Rep,56151
7,"Fischbach, Michelle",Rep,56152
7,"Fischbach, Michelle",Rep,56157
7,"Fischbach, Michelle",Rep,56159
7,"Fischbach, Michelle",Rep,56164
7,"Fischbach, Michelle",Rep,56166
7,"Fischbach, Michelle",Rep,56169
7,"Fischbach, Michelle",Rep,56170
7,"Fischbach, Michelle",Rep,56172
7,"Fischbach, Michelle",Rep,56174
7,"Fischbach, Michelle",Rep,56175
7,"Fischbach, Michelle",Rep,56178
7,"Fischbach, Michelle",Rep,56180
7,"Fischbach, Michelle",Rep,56183
7,"Fischbach, Michelle",Rep,56186
7,"Fischbach, Michelle",Rep,56201
7,"Fischbach, Michelle",Rep,56207
7,"Fischbach, Michelle",Rep,56208
7,"Fischbach, Michelle",Rep,56209
7,"Fischbach, Michelle",Rep,56210
7,"Fischbach, Michelle",Rep,56211
7,"Fischbach, Michelle",Rep,56212
7,"Fischbach, Michelle",Rep,56214
7,"Fischbach, Michelle",Rep,56215
7,"Fischbach, Michelle",Rep,56216
7,"Fischbach, Michelle",Rep,56218
7,"Fischbach, Michelle",Rep,56219
7,"Fischbach, Michelle",Rep,56220
7,"Fischbach, Michelle",Rep,56221
7,"Fischbach, Michelle",Rep,56222
7,"Fischbach, Michelle",Rep,56223
7,"Fischbach, Michelle",Rep,56224
7,"Fischbach, Michelle",Rep,56225
7,"Fischbach, Michelle",Rep,56226
7,"Fischbach, Michelle",Rep,56227
7,"Fischbach, Michelle",Rep,56228
7,"Fischbach, Michelle",Rep,56229
7,"Fischbach, Michelle",Rep,56230
7,"Fischbach, Michelle",Rep,56231
7,"Fischbach, Michelle",Rep,56232
7,"Fischbach, Michelle",Rep,56235
7,"Fischbach, Michelle",Rep,56236
7,"Fischbach, Michelle",Rep,56237
7,"Fischbach, Michelle",Rep,56239
7,"Fischbach, Michelle",Rep,56240
7,"Fischbach, Michelle",Rep,56241
7,"Fischbach, Michelle",Rep,56243
7,"Fischbach, Michelle",Rep,56244
7,"Fischbach, Michelle",Rep,56245
7,"Fischbach, Michelle",Rep,56248
7,"Fischbach, Michelle",Rep,56249
7,"Fischbach, Michelle",Rep,56251
7,"Fischbach, Michelle",Rep,56252
7,"Fischbach, Michelle",Rep,56253
7,"Fischbach, Michelle",Rep,56255
7,"Fischbach, Michelle",Rep,56256
7,"Fischbach, Michelle",Rep,56257
7,"Fischbach, Michelle",Rep,56258
7,"Fischbach, Michelle",Rep,56260
7,"Fischbach, Michelle",Rep,56262
7,"Fischbach, Michelle",Rep,56263
7,"Fischbach, Michelle",Rep,56264
7,"Fischbach, Michelle",Rep,56265
7,"Fischbach, Michelle",Rep,56266
7,"Fischbach, Michelle",Rep,56267
7,"Fischbach, Michelle",Rep,56270
7,"Fischbach, Michelle",Rep,56271
7,"Fischbach, Michelle",Rep,56273
7,"Fischbach, Michelle",Rep,56274
7,"Fischbach, Michelle",Rep,56276
7,"Fischbach, Michelle",Rep,56277
7,"Fischbach, Michelle",Rep,56278
7,"Fischbach, Michelle",Rep,56279
7,"Fischbach, Michelle",Rep,56280
7,"Fischbach, Michelle",Rep,56281
7,"Fischbach, Michelle",Rep,56282
7,"Fischbach, Michelle",Rep,56283
7,"Fischbach, Michelle",Rep,56284
7,"Fischbach, Michelle",Rep,56285
7,"Fischbach, Michelle",Rep,56287
7,"Fischbach, Michelle",Rep,56288
7,"Fischbach, Michelle",Rep,56289
7,"Fischbach, Michelle",Rep,56291
7,"Fischbach, Michelle",Rep,56292
7,"Fischbach, Michelle",Rep,56293
7,"Fischbach, Michelle",Rep,56294
7,"Fischbach, Michelle",Rep,56295
7,"Fischbach, Michelle",Rep,56296
7,"Fischbach, Michelle",Rep,56297
7,"Fischbach, Michelle",Rep,56307
7,"Fischbach, Michelle",Rep,56308
7,"Fischbach, Michelle",Rep,56309
7,"Fischbach, Michelle",Rep,56310
7,"Fischbach, Michelle",Rep,56311
7,"Fischbach, Michelle",Rep,56312
7,"Fischbach, Michelle",Rep,56314
7,"Fischbach, Michelle",Rep,56315
7,"Fischbach, Michelle",Rep,56316
7,"Fischbach, Michelle",Rep,56318
7,"Fischbach, Michelle",Rep,56319
7,"Fischbach, Michelle",Rep,56320
7,"Fischbach, Michelle",Rep,56323
7,"Fischbach, Michelle",Rep,56324
7,"Fischbach, Michelle",Rep,56325
7,"Fischbach, Michelle",Rep,56326
7,"Fischbach, Michelle",Rep,56327
7,"Fischbach, Michelle",Rep,56328
7,"Fischbach, Michelle",Rep,56329
7,"Fischbach, Michelle",Rep,56331
7,"Fischbach, Michelle",Rep,56332
7,"Fischbach, Michelle",Rep,56334
