district,name,mcdname,mcd,pop
09B,Tom Murphy,Underwood City,271112397082,356
09B,Tom Murphy,Urbank City,271112397101,52
09B,Tom Murphy,Urness Township,27041665844,277
09B,Tom Murphy,Vergas City,271112397125,348
09B,Tom Murphy,Vining City,271112397145,62
09B,Tom Murphy,Wadena City,271112397160,107
09B,Tom Murphy,Woodside Township,27111666047,252
10A,Ron Kresha,Aitkin City,270012393894,2168
10A,Ron Kresha,Aitkin Township,27001663389,910
10A,Ron Kresha,Ann Lake Township,27065663439,406
10A,Ron Kresha,Beaver Township,27001663536,62
10A,Ron Kresha,Belle Prairie Township,27097663557,655
10A,Ron Kresha,Bradbury Township,27095663645,208
10A,Ron Kresha,Buh Township,27097663698,562
10A,Ron Kresha,Culdrum Township,27097663905,452
10A,Ron Kresha,Cushing Township,27097663908,776
10A,Ron Kresha,Daggett Brook Township,27035663912,551
10A,Ron Kresha,Darling Township,27097663926,475
10A,Ron Kresha,Davidson Unorganized,27001663932,42
10A,Ron Kresha,East Side Township,27095664034,650
10A,Ron Kresha,Farm Island Township,27001664148,995
10A,Ron Kresha,Flensburg City,270972394770,216
10A,Ron Kresha,Ford Township,27065664189,179
10A,Ron Kresha,Fort Ripley City,270352394797,84
10A,Ron Kresha,Fort Ripley Township,27035664201,1009
10A,Ron Kresha,Glen Township,27001664275,432
10A,Ron Kresha,Granite Township,27097664322,469
10A,Ron Kresha,Green Prairie Township,27097664345,764
10A,Ron Kresha,Harding City,270972394295,123
10A,Ron Kresha,Hay Brook Township,27065664421,198
10A,Ron Kresha,Hazelton Township,27001664432,792
10A,Ron Kresha,Hillman City,270972394382,23
10A,Ron Kresha,Hillman Township,27065664476,422
10A,Ron Kresha,Idun Township,27001664541,222
10A,Ron Kresha,Isle City,270952395444,803
10A,Ron Kresha,Isle Harbor Township,27095664565,557
10A,Ron Kresha,Jewett Unorganized,27001664583,45
10A,Ron Kresha,Kathio Township,27095664603,1507
10A,Ron Kresha,Kimberly Township,27001664633,188
10A,Ron Kresha,Lakeside Township,27001664701,504
10A,Ron Kresha,Lastrup City,270972395637,120
10A,Ron Kresha,Lee Township,27001664743,38
10A,Ron Kresha,Leigh Township,27097664750,212
10A,Ron Kresha,Lewis Township,27095664769,47
10A,Ron Kresha,Little Falls City,270972395734,9150
10A,Ron Kresha,Little Falls Township,27097664802,1675
10A,Ron Kresha,Long Lake Township,27035664817,1111
10A,Ron Kresha,Malmo Township,27001664880,353
10A,Ron Kresha,Maple Grove Township,27035664900,713
10A,Ron Kresha,McGrath City,270012395067,41
10A,Ron Kresha,Millward Township,27001664977,60
10A,Ron Kresha,Mudgett Township,27095665061,89
10A,Ron Kresha,Nordland Township,27001665134,983
10A,Ron Kresha,Onamia City,270952396066,784
10A,Ron Kresha,Onamia Township,27095665210,580
10A,Ron Kresha,Parker Township,27097665256,462
10A,Ron Kresha,Peace Township,27065665267,956
10A,Ron Kresha,Pike Creek Township,27097665296,958
10A,Ron Kresha,Platte Lake Township,27035665318,419
10A,Ron Kresha,Platte Township,27097665317,354
10A,Ron Kresha,Pliny Township,27001665326,116
10A,Ron Kresha,Pulaski Township,27097665364,311
10A,Ron Kresha,Randall City,270972396313,607
10A,Ron Kresha,Rice River Township,27001665409,120
10A,Ron Kresha,Richardson Township,27097665411,508
10A,Ron Kresha,Ripley Township,27097665422,740
10A,Ron Kresha,Roosevelt Township,27035665455,582
10A,Ron Kresha,Saint Mathias Township,27035665526,606
10A,Ron Kresha,Salo Township,27001665539,85
10A,Ron Kresha,Seavey Township,27001665572,64
10A,Ron Kresha,South Harbor Township,27095665652,836
10A,Ron Kresha,Spalding Township,27001665658,320
10A,Ron Kresha,Spencer Township,27001665661,522
10A,Ron Kresha,Wagner Township,27001665891,335
10A,Ron Kresha,Wahkon City,270952397163,235
10A,Ron Kresha,Wealthwood Township,27001665944,251
10A,Ron Kresha,White Pine Township,27001665990,38
10A,Ron Kresha,Williams Township,27001665997,120
10B,Isaac Schultz,Agram Township,27097663387,561
10B,Isaac Schultz,Alberta Township,27009663399,829
10B,Isaac Schultz,Bellevue Township,27097663559,1150
10B,Isaac Schultz,Bock City,270952394211,78
10B,Isaac Schultz,Bogus Brook Township,27095663631,1470
10B,Isaac Schultz,Borgholm Township,27095663634,1831
10B,Isaac Schultz,Bowlus City,270972394229,279
10B,Isaac Schultz,Buckman City,270972393450,307
10B,Isaac Schultz,Buckman Township,27097663694,725
10B,Isaac Schultz,Dailey Township,27095663914,216
10B,Isaac Schultz,Dalbo Township,27059663916,781
10B,Isaac Schultz,Elmdale City,270972394670,114
10B,Isaac Schultz,Elmdale Township,27097664081,981
10B,Isaac Schultz,Foley City,270092394779,2711
10B,Isaac Schultz,Foreston City,270952394790,559
10B,Isaac Schultz,Genola City,270972394880,70
10B,Isaac Schultz,Gilman City,270092394899,226
10B,Isaac Schultz,Gilmanton Township,27009664272,849
10B,Isaac Schultz,Glendorado Township,27009664278,790
10B,Isaac Schultz,Graham Township,27009664307,587
10B,Isaac Schultz,Granite Ledge Township,27009664325,756
10B,Isaac Schultz,Hayland Township,27095664427,522
10B,Isaac Schultz,Hillman Township,27097664478,194
10B,Isaac Schultz,Kanabec Township,27065664594,828
10B,Isaac Schultz,Lakin Township,27097664713,464
10B,Isaac Schultz,Langola Township,27009664724,1012
10B,Isaac Schultz,Mayhew Lake Township,27009664935,865
10B,Isaac Schultz,Maywood Township,27009664938,976
10B,Isaac Schultz,Milaca City,270952395318,3021
10B,Isaac Schultz,Milaca Township,27095664971,1640
10B,Isaac Schultz,Milo Township,27095664979,1512
10B,Isaac Schultz,Morrill Township,27097665036,708
10B,Isaac Schultz,Mount Morris Township,27097665056,79
10B,Isaac Schultz,Ogilvie City,270652395309,414
10B,Isaac Schultz,Page Township,27095665248,783
10B,Isaac Schultz,Pease City,270952396170,238
10B,Isaac Schultz,Pierz City,270972396202,1418
10B,Isaac Schultz,Pierz Township,27097665293,595
10B,Isaac Schultz,Rice City,270092396359,1975
10B,Isaac Schultz,Royalton City,270092396444,4
10B,Isaac Schultz,Royalton City,270972396444,1277
10B,Isaac Schultz,Saint George Township,27009665511,1273
10B,Isaac Schultz,Sobieski City,270972395905,210
10B,Isaac Schultz,South Fork Township,27065665651,768
10B,Isaac Schultz,Swan River Township,27097665749,723
10B,Isaac Schultz,Swanville City,270972396014,321
10B,Isaac Schultz,Swanville Township,27097665751,510
10B,Isaac Schultz,Two Rivers Township,27097665829,780
10B,Isaac Schultz,Upsala City,270972397095,487
10B,Isaac Schultz,Watab Township,27009665927,3402
11A,Jeff Dotseth,Arrowhead Township,27137663460,298
11A,Jeff Dotseth,Atkinson Township,27017663472,400
11A,Jeff Dotseth,Automba Township,27017663484,150
11A,Jeff Dotseth,Barnum City,270172394067,620
11A,Jeff Dotseth,Barnum Township,27017663510,1080
11A,Jeff Dotseth,Beseman Township,27017663579,138
11A,Jeff Dotseth,Birch Creek Township,27115663595,228
11A,Jeff Dotseth,Blackhoof Township,27017663609,985
11A,Jeff Dotseth,Brevator Township,27137663662,1214
11A,Jeff Dotseth,Brookston City,271372393432,118
11A,Jeff Dotseth,Bruno City,271152393443,85
11A,Jeff Dotseth,Bruno Township,27115663690,176
11A,Jeff Dotseth,Carlton City,270172393747,948
11A,Jeff Dotseth,Clear Creek Unorganized,27017663814,140
11A,Jeff Dotseth,Cloquet City,270172393575,12568
11A,Jeff Dotseth,Cromwell City,270172393676,240
11A,Jeff Dotseth,Culver Township,27137663906,303
11A,Jeff Dotseth,Denham City,271152394513,37
11A,Jeff Dotseth,Eagle Township,27017664015,531
11A,Jeff Dotseth,Holyoke Township,27017664510,209
11A,Jeff Dotseth,Kalevala Township,27017664592,304
11A,Jeff Dotseth,Kerrick City,271152395520,71
11A,Jeff Dotseth,Kerrick Township,27115664621,330
11A,Jeff Dotseth,Kettle River City,270172395522,166
11A,Jeff Dotseth,Lakeview Township,27017664709,207
11A,Jeff Dotseth,Mahtowa Township,27017664877,553
11A,Jeff Dotseth,Moose Lake City,270172395395,2789
11A,Jeff Dotseth,Moose Lake Township,27017665025,1006
11A,Jeff Dotseth,New Dosey Township,27115665092,86
11A,Jeff Dotseth,Nickerson Township,27115665119,162
11A,Jeff Dotseth,Norman Township,27115665138,298
11A,Jeff Dotseth,North Carlton Unorganized,27017665146,976
11A,Jeff Dotseth,Park Township,27115665253,20
11A,Jeff Dotseth,Perch Lake Township,27017665282,977
11A,Jeff Dotseth,Scanlon City,270172396550,987
11A,Jeff Dotseth,Silver Brook Township,27017665612,1042
11A,Jeff Dotseth,Silver Township,27017665610,448
11A,Jeff Dotseth,Skelton Township,27017665627,413
11A,Jeff Dotseth,Split Rock Township,27017665665,161
11A,Jeff Dotseth,Stoney Brook Township,27137665718,323
11A,Jeff Dotseth,Sturgeon Lake City,271152395993,436
11A,Jeff Dotseth,Sturgeon Lake Township,27115665731,534
11A,Jeff Dotseth,Thomson Township,27017665784,5465
11A,Jeff Dotseth,Twin Lakes Township,27017665823,2093
11A,Jeff Dotseth,Windemere Township,27115666013,1620
11A,Jeff Dotseth,Wrenshall Township,27017666055,443
11A,Jeff Dotseth,Wright City,270172397381,168
11B,Nathan Nelson,Arlone Township,27115663458,342
11B,Nathan Nelson,Arna Township,27115663459,86
11B,Nathan Nelson,Arthur Township,27065663461,1771
11B,Nathan Nelson,Askov City,271152394004,331
11B,Nathan Nelson,Barry Township,27115663513,550
11B,Nathan Nelson,Braham City,270652394236,0
11B,Nathan Nelson,Bremen Township,27115663661,221
11B,Nathan Nelson,Brook Park City,271152393425,132
11B,Nathan Nelson,Brook Park Township,27115663675,475
11B,Nathan Nelson,Brunswick Township,27065663691,1320
11B,Nathan Nelson,Chengwatana Township,27115663789,917
11B,Nathan Nelson,Clover Township,27115663837,366
11B,Nathan Nelson,Comfort Township,27065663855,1207
11B,Nathan Nelson,Crosby Township,27115663896,85
11B,Nathan Nelson,Danforth Township,27115663920,79
11B,Nathan Nelson,Dell Grove Township,27115663961,752
11B,Nathan Nelson,Finlayson City,271152394766,295
11B,Nathan Nelson,Finlayson Township,27115664169,473
11B,Nathan Nelson,Fleming Township,27115664174,130
11B,Nathan Nelson,Grass Lake Township,27065664330,965
11B,Nathan Nelson,Grasston City,270652394967,154
11B,Nathan Nelson,Henriette City,271152394354,57
11B,Nathan Nelson,Hinckley City,271152394390,1904
11B,Nathan Nelson,Hinckley Township,27115664484,744
11B,Nathan Nelson,Kettle River Township,27115664624,479
11B,Nathan Nelson,Knife Lake Township,27065664641,1212
11B,Nathan Nelson,Kroschel Township,27065664647,187
11B,Nathan Nelson,Mission Creek Township,27115665002,539
11B,Nathan Nelson,Mora City,270652395396,3665
11B,Nathan Nelson,Munch Township,27115665064,368
11B,Nathan Nelson,Nessel Township,27025665081,1907
11B,Nathan Nelson,Ogema Township,27115665202,351
11B,Nathan Nelson,Partridge Township,27115665262,554
11B,Nathan Nelson,Pine City City,27115665301,3130
11B,Nathan Nelson,Pine City Township,27115665302,1381
11B,Nathan Nelson,Pine Lake Township,27115665308,580
11B,Nathan Nelson,Pokegama Township,27115665330,2825
11B,Nathan Nelson,Pomroy Township,27065665335,376
11B,Nathan Nelson,Quamba City,270652396296,107
11B,Nathan Nelson,Rock Creek City,271152396396,1682
11B,Nathan Nelson,Royalton Township,27115665484,1034
11B,Nathan Nelson,Rush City City,27025665486,3228
11B,Nathan Nelson,Rushseba Township,27025665491,815
11B,Nathan Nelson,Rutledge City,271152396462,212
11B,Nathan Nelson,Sandstone City,271152396533,2462
11B,Nathan Nelson,Sandstone Township,27115665547,805
11B,Nathan Nelson,Whited Township,27065665984,897
11B,Nathan Nelson,Willow River City,271152397324,384
11B,Nathan Nelson,Wilma Township,27115666004,68
12A,Paul H. Anderson,Synnes Township,27149654546,136
12A,Paul H. Anderson,Akron Township,27011663392,158
12A,Paul H. Anderson,Alberta City,271492393903,94
12A,Paul H. Anderson,Almond Township,27011663417,122
12A,Paul H. Anderson,Appleton City,271512393968,1392
12A,Paul H. Anderson,Appleton Township,27151663445,193
12A,Paul H. Anderson,Artichoke Township,27011663463,89
12A,Paul H. Anderson,Baker Township,27149663494,103
12A,Paul H. Anderson,Bangor Township,27121663503,164
12A,Paul H. Anderson,Barry City,270112394071,16
12A,Paul H. Anderson,Barsness Township,27121663514,137
12A,Paul H. Anderson,Beardsley City,270112394095,216
12A,Paul H. Anderson,Belgrade City,271452394108,738
12A,Paul H. Anderson,Benson City,271512394138,3480
12A,Paul H. Anderson,Benson Township,27151663570,306
12A,Paul H. Anderson,Ben Wade Township,27121663573,262
12A,Paul H. Anderson,Big Stone Township,27011663590,290
12A,Paul H. Anderson,Blue Mounds Township,27121663627,177
12A,Paul H. Anderson,Brooten City,271212393435,0
12A,Paul H. Anderson,Brooten City,271452393435,626
12A,Paul H. Anderson,Browns Valley Township,27011663683,131
12A,Paul H. Anderson,Camp Lake Township,27151663736,162
12A,Paul H. Anderson,Cashel Township,27151663761,147
12A,Paul H. Anderson,Chippewa Falls Township,27121663796,218
12A,Paul H. Anderson,Chokio City,271492393519,405
12A,Paul H. Anderson,Clinton City,270112393569,371
12A,Paul H. Anderson,Clontarf City,271512393574,128
12A,Paul H. Anderson,Clontarf Township,27151663832,85
12A,Paul H. Anderson,Correll City,270112393639,26
12A,Paul H. Anderson,Crow Lake Township,27145663898,350
12A,Paul H. Anderson,Crow River Township,27145663899,320
12A,Paul H. Anderson,Cyrus City,271212393704,305
12A,Paul H. Anderson,Danvers City,271512393714,103
12A,Paul H. Anderson,Darnen Township,27149663927,350
12A,Paul H. Anderson,De Graff City,271512394473,110
12A,Paul H. Anderson,Donnelly City,271492394546,221
12A,Paul H. Anderson,Donnelly Township,27149663991,89
12A,Paul H. Anderson,Dublin Township,27151664003,192
12A,Paul H. Anderson,Edison Township,27151664049,98
12A,Paul H. Anderson,Eldorado Township,27149664062,85
12A,Paul H. Anderson,Elrosa City,271452394677,213
12A,Paul H. Anderson,Everglade Township,27149664118,104
12A,Paul H. Anderson,Fairfield Township,27151664131,114
12A,Paul H. Anderson,Farwell City,271212394752,56
12A,Paul H. Anderson,Foster Township,27011664205,118
12A,Paul H. Anderson,Framnas Township,27149664213,346
12A,Paul H. Anderson,Freeport City,271452394822,675
12A,Paul H. Anderson,Getty Township,27145664264,347
12A,Paul H. Anderson,Gilchrist Township,27121664269,213
12A,Paul H. Anderson,Glenwood City,271212394915,2657
12A,Paul H. Anderson,Glenwood Township,27121664281,1169
12A,Paul H. Anderson,Graceville City,270112394940,505
12A,Paul H. Anderson,Graceville Township,27011664305,191
12A,Paul H. Anderson,Grove Lake Township,27121664360,271
12A,Paul H. Anderson,Hancock City,271492394283,863
12A,Paul H. Anderson,Hayes Township,27151664423,223
12A,Paul H. Anderson,Hegbert Township,27151664436,79
12A,Paul H. Anderson,Hodges Township,27149664489,300
12A,Paul H. Anderson,Hoff Township,27121664490,162
12A,Paul H. Anderson,Holloway City,271512394405,87
12A,Paul H. Anderson,Horton Township,27149664520,189
12A,Paul H. Anderson,Johnson City,270112395472,24
12A,Paul H. Anderson,Kerkhoven City,271512395519,805
12A,Paul H. Anderson,Kerkhoven Township,27151664619,227
12A,Paul H. Anderson,Kildare Township,27151664628,134
12A,Paul H. Anderson,Lake George Township,27145664676,308
12A,Paul H. Anderson,Lake Henry City,271452395591,72
12A,Paul H. Anderson,Lake Henry Township,27145664681,248
12A,Paul H. Anderson,Lake Johanna Township,27121664684,124
12A,Paul H. Anderson,Langhei Township,27121664723,171
12A,Paul H. Anderson,Long Beach City,271212395753,338
12A,Paul H. Anderson,Lowry City,271212395778,334
12A,Paul H. Anderson,Malta Township,27011664881,82
12A,Paul H. Anderson,Marysland Township,27151664926,96
12A,Paul H. Anderson,Millwood Township,27145664978,950
12A,Paul H. Anderson,Minnewaska Township,27121664999,513
12A,Paul H. Anderson,Moonshine Township,27011665017,85
12A,Paul H. Anderson,Moore Township,27149665018,286
12A,Paul H. Anderson,Morris City,271492395408,5105
12A,Paul H. Anderson,Morris Township,27149665038,393
12A,Paul H. Anderson,Moyer Township,27151665059,94
12A,Paul H. Anderson,Murdock City,271512395140,306
12A,Paul H. Anderson,New Munich City,271452395210,356
12A,Paul H. Anderson,New Prairie Township,27121665108,181
12A,Paul H. Anderson,Nora Township,27121665130,203
12A,Paul H. Anderson,North Fork Township,27145665156,273
12A,Paul H. Anderson,Oak Township,27145665185,623
12A,Paul H. Anderson,Odessa City,270112395298,103
12A,Paul H. Anderson,Odessa Township,27011665198,140
12A,Paul H. Anderson,Ortonville City,270112396087,2021
12A,Paul H. Anderson,Ortonville Township,27011665221,90
12A,Paul H. Anderson,Otrey Township,27011665236,69
12A,Paul H. Anderson,Pepperton Township,27149665279,109
12A,Paul H. Anderson,Pillsbury Township,27151665298,287
12A,Paul H. Anderson,Prior Township,27011665360,276
12A,Paul H. Anderson,Raymond Township,27145665383,230
12A,Paul H. Anderson,Rendsville Township,27149665398,120
12A,Paul H. Anderson,Rolling Forks Township,27121665446,118
12A,Paul H. Anderson,Saint Martin City,271452396502,312
12A,Paul H. Anderson,Saint Martin Township,27145665523,438
12A,Paul H. Anderson,Saint Rosa City,271452396520,58
12A,Paul H. Anderson,Scott Township,27149665570,117
12A,Paul H. Anderson,Sedan City,271212396568,43
12A,Paul H. Anderson,Shible Township,27151665599,101
12A,Paul H. Anderson,Six Mile Grove Township,27151665623,152
12A,Paul H. Anderson,Spring Hill City,271452395932,68
12A,Paul H. Anderson,Spring Hill Township,27145665675,337
12A,Paul H. Anderson,Starbuck City,271212395956,1370
12A,Paul H. Anderson,Stevens Township,27149665708,67
12A,Paul H. Anderson,Swan Lake Township,27149665748,189
12A,Paul H. Anderson,Swenoda Township,27151665756,104
12A,Paul H. Anderson,Tara Township,27151665764,86
12A,Paul H. Anderson,Toqua Township,27011665797,43
12A,Paul H. Anderson,Torning Township,27151665799,409
12A,Paul H. Anderson,Walden Township,27121665898,185
12A,Paul H. Anderson,West Bank Township,27151665955,138
12A,Paul H. Anderson,White Bear Lake Township,27121665982,464
12A,Paul H. Anderson,Zion Township,27145666073,303
12B,Mary Franson,Orange Township,27041665212,351
12B,Mary Franson,Osakis City,270412396090,1630
12B,Mary Franson,Osakis Township,27041665225,681
12B,Mary Franson,Reno Township,27121665399,431
12B,Mary Franson,Sauk Centre City,271452396541,4555
12B,Mary Franson,Sauk Centre Township,27145665558,1180
12B,Mary Franson,Spruce Hill Township,27041665687,462
12B,Mary Franson,Villard City,271212397141,225
12B,Mary Franson,Westport City,271212397286,44
12B,Mary Franson,Westport Township,27121665970,237
12B,Mary Franson,Alexandria Township,27041663413,2958
12B,Mary Franson,Ashley Township,27145663468,258
12B,Mary Franson,Belle River Township,27041663558,341
12B,Mary Franson,Alexandria City,270412393918,14357
12B,Mary Franson,Carlos City,270412393746,500
12B,Mary Franson,Carlos Township,27041663752,2218
12B,Mary Franson,Forada City,270412394784,170
12B,Mary Franson,Greenwald City,271452394998,197
12B,Mary Franson,Grove Township,27145664358,480
12B,Mary Franson,Hudson Township,27041664527,944
12B,Mary Franson,La Grand Township,27041664657,4279
12B,Mary Franson,Lake Mary Township,27041664690,1142
12B,Mary Franson,Leven Township,27121664768,536
12B,Mary Franson,Meire Grove City,271452395085,180
12B,Mary Franson,Melrose City,271452395088,3602
12B,Mary Franson,Melrose Township,27145664954,729
12B,Mary Franson,Nelson City,270412395165,182
13A,Lisa Demuth,Paynesville City,271452396168,2315
13A,Lisa Demuth,Paynesville Township,27145665266,1494
13A,Lisa Demuth,Richmond City,271452396367,1479
13A,Lisa Demuth,Rockville City,271452396409,2382
13A,Lisa Demuth,Roscoe City,271452396426,130
13A,Lisa Demuth,Saint Anthony City,271452396472,91
13A,Lisa Demuth,Saint Joseph City,271452396497,4144
13A,Lisa Demuth,Saint Joseph Township,27145665518,910
13A,Lisa Demuth,Wakefield Township,27145665895,2745
13A,Lisa Demuth,Albany City,271452393898,2780
13A,Lisa Demuth,Albany Township,27145663398,983
13A,Lisa Demuth,Avon City,271452394043,1618
13A,Lisa Demuth,Avon Township,27145663487,2066
13A,Lisa Demuth,Clearwater City,271452393554,4
13A,Lisa Demuth,Cold Spring City,271452393590,4164
13A,Lisa Demuth,Collegeville Township,27145663847,3344
13A,Lisa Demuth,Eden Lake Township,27145664044,1584
13A,Lisa Demuth,Eden Valley City,271452394615,478
13A,Lisa Demuth,Fair Haven Township,27145664132,1517
13A,Lisa Demuth,Farming Township,27145664145,982
13A,Lisa Demuth,Kimball City,271452395529,799
13A,Lisa Demuth,Krain Township,27145664645,984
13A,Lisa Demuth,Luxemburg Township,27145664842,631
13A,Lisa Demuth,Lynden Township,27145664847,1816
13A,Lisa Demuth,Maine Prairie Township,27145664879,1886
13A,Lisa Demuth,Munson Township,27145665065,1447
13B,Tim O'Driscoll,Sauk Rapids Township,27009665560,520
13B,Tim O'Driscoll,Saint Stephen City,271452396521,797
13B,Tim O'Driscoll,Saint Wendel Township,27145665536,2115
13B,Tim O'Driscoll,Sartell City,270092396539,2131
13B,Tim O'Driscoll,Sartell City,271452396539,17190
13B,Tim O'Driscoll,Sauk Rapids City,270092396542,13863
13B,Tim O'Driscoll,Brockway Township,27145663669,2895
13B,Tim O'Driscoll,Holdingford City,271452394399,743
13B,Tim O'Driscoll,Holding Township,27145664495,1182
13B,Tim O'Driscoll,Le Sauk Township,27145664763,1532
13B,Tim O'Driscoll,Minden Township,27009664984,9
14A,Bernie Perryman,Saint Cloud City,271452396483,28085
14A,Bernie Perryman,Saint Joseph City,271452396497,2885
14A,Bernie Perryman,Saint Joseph Township,27145665518,36
14A,Bernie Perryman,Waite Park City,271452397165,8341
14A,Bernie Perryman,Saint Augusta City,271452396474,3497
14B,Dan Wolgamott,Haven Township,27141664416,121
14B,Dan Wolgamott,Saint Cloud City,270092396483,7096
14B,Dan Wolgamott,Saint Cloud City,271412396483,6515
14B,Dan Wolgamott,Saint Cloud City,271452396483,27195
14B,Dan Wolgamott,Sauk Rapids City,270092396542,0
14B,Dan Wolgamott,Minden Township,27009664984,1505
15A,Chris Swedzinski,Shelburne Township,27083665585,189
15A,Chris Swedzinski,Sioux Agency Township,27173665621,240
15A,Chris Swedzinski,Sodus Township,27083665638,262
15A,Chris Swedzinski,Stanley Township,27083665694,194
15A,Chris Swedzinski,Stony Run Township,27173665721,408
15A,Chris Swedzinski,Swede Prairie Township,27173665753,132
15A,Chris Swedzinski,Taunton City,270832396033,136
15A,Chris Swedzinski,Ten Mile Lake Township,27073665774,147
15A,Chris Swedzinski,Tracy City,270832397044,2076
15A,Chris Swedzinski,Tyro Township,27173665832,147
15A,Chris Swedzinski,Vallers Township,27083665849,218
15A,Chris Swedzinski,Walter Township,27073665904,133
15A,Chris Swedzinski,Wergeland Township,27173665953,158
15A,Chris Swedzinski,Westerheim Township,27083665961,226
15A,Chris Swedzinski,Wood Lake City,271732397362,381
15A,Chris Swedzinski,Wood Lake Township,27173666041,214
15A,Chris Swedzinski,Yellow Bank Township,27073666066,140
15A,Chris Swedzinski,Augusta Township,27073663478,91
15A,Chris Swedzinski,Agassiz Township,27073663385,91
15A,Chris Swedzinski,Amiret Township,27083663429,205
15A,Chris Swedzinski,Arena Township,27073663453,125
15A,Chris Swedzinski,Balaton City,270832394053,595
15A,Chris Swedzinski,Baxter Township,27073663526,180
15A,Chris Swedzinski,Bellingham City,270732394122,148
15A,Chris Swedzinski,Boyd City,270732394232,141
15A,Chris Swedzinski,Burton Township,27173663711,142
15A,Chris Swedzinski,Camp Release Township,27073663737,300
15A,Chris Swedzinski,Canby City,271732393728,1675
15A,Chris Swedzinski,Cerro Gordo Township,27073663776,179
15A,Chris Swedzinski,Clarkfield City,271732393538,852
15A,Chris Swedzinski,Clifton Township,27083663822,263
15A,Chris Swedzinski,Coon Creek Township,27083663865,248
15A,Chris Swedzinski,Cottonwood City,270832393647,1149
15A,Chris Swedzinski,Custer Township,27083663909,175
15A,Chris Swedzinski,Dawson City,270732394469,1466
15A,Chris Swedzinski,Echo City,271732394612,243
15A,Chris Swedzinski,Echo Township,27173664037,133
15A,Chris Swedzinski,Eidsvold Township,27083664056,202
15A,Chris Swedzinski,Fairview Township,27083664136,374
15A,Chris Swedzinski,Florence City,270832394775,28
15A,Chris Swedzinski,Florida Township,27173664182,109
15A,Chris Swedzinski,Fortier Township,27173664199,94
15A,Chris Swedzinski,Freeland Township,27073664226,87
15A,Chris Swedzinski,Friendship Township,27173664234,178
15A,Chris Swedzinski,Garfield Township,27073664245,116
15A,Chris Swedzinski,Garvin City,270832394861,124
15A,Chris Swedzinski,Ghent City,270832394887,376
15A,Chris Swedzinski,Grandview Township,27083664320,261
15A,Chris Swedzinski,Granite Falls City,270232394962,946
15A,Chris Swedzinski,Granite Falls City,271732394962,1791
15A,Chris Swedzinski,Granite Falls Township,27023664323,0
15A,Chris Swedzinski,Hamlin Township,27073664380,148
15A,Chris Swedzinski,Hammer Township,27173664381,182
15A,Chris Swedzinski,Hanley Falls City,271732394285,243
15A,Chris Swedzinski,Hantho Township,27073664395,99
15A,Chris Swedzinski,Hazel Run City,271732394339,55
15A,Chris Swedzinski,Hazel Run Township,27173664431,196
15A,Chris Swedzinski,Island Lake Township,27083664561,172
15A,Chris Swedzinski,Lac qui Parle Township,27073664650,185
15A,Chris Swedzinski,Lake Marshall Township,27083664689,564
15A,Chris Swedzinski,Lake Shore Township,27073664700,173
15A,Chris Swedzinski,Lisbon Township,27173664794,181
15A,Chris Swedzinski,Louisburg City,270732395769,31
15A,Chris Swedzinski,Lucas Township,27083664836,210
15A,Chris Swedzinski,Lynd City,270832395791,436
15A,Chris Swedzinski,Lynd Township,27083664846,414
15A,Chris Swedzinski,Lyons Township,27083664849,192
15A,Chris Swedzinski,Madison City,270732395807,1518
15A,Chris Swedzinski,Madison Township,27073664871,204
15A,Chris Swedzinski,Manfred Township,27073664888,80
15A,Chris Swedzinski,Marietta City,270732395006,116
15A,Chris Swedzinski,Marshall City,270832395022,13628
15A,Chris Swedzinski,Maxwell Township,27073664930,157
15A,Chris Swedzinski,Mehurin Township,27073664951,70
15A,Chris Swedzinski,Minneota City,270832395348,1366
15A,Chris Swedzinski,Minnesota Falls Township,27173664993,361
15A,Chris Swedzinski,Monroe Township,27083665009,181
15A,Chris Swedzinski,Nassau City,270732395158,65
15A,Chris Swedzinski,Nordland Township,27083665135,185
15A,Chris Swedzinski,Normania Township,27173665140,161
15A,Chris Swedzinski,Norman Township,27173665139,258
15A,Chris Swedzinski,Omro Township,27173665208,127
15A,Chris Swedzinski,Oshkosh Township,27173665230,190
15A,Chris Swedzinski,Perry Township,27073665287,90
15A,Chris Swedzinski,Porter City,271732396257,166
15A,Chris Swedzinski,Posen Township,27173665346,220
15A,Chris Swedzinski,Providence Township,27073665363,156
15A,Chris Swedzinski,Riverside Township,27073665426,283
15A,Chris Swedzinski,Rock Lake Township,27083665437,272
15A,Chris Swedzinski,Russell City,270832396455,348
15A,Chris Swedzinski,Saint Leo City,271732396499,93
15A,Chris Swedzinski,Sandnes Township,27173665545,198
15B,Paul Torkelson,Albin Township,27015663404,311
15B,Paul Torkelson,Bashaw Township,27015663517,221
15B,Paul Torkelson,Belview City,271272394128,291
15B,Paul Torkelson,Brookville Township,27127663678,210
15B,Paul Torkelson,Burnstown Township,27015663709,262
15B,Paul Torkelson,Butternut Valley Township,27013663717,298
15B,Paul Torkelson,Cambria Township,27013663728,255
15B,Paul Torkelson,Charlestown Township,27127663783,178
15B,Paul Torkelson,Clements City,271272393557,155
15B,Paul Torkelson,Cobden City,270152393581,36
15B,Paul Torkelson,Comfrey City,270152393615,378
15B,Paul Torkelson,Cottonwood Township,27015663881,856
15B,Paul Torkelson,Delhi City,271272394500,46
