district,name,mcdname,mcd,pop
60A,"Jordan, Sydney",Minneapolis City,2705343000,39625
60B,"Noor, Mohamud",Minneapolis City,2705343000,39575
61A,"Hornstein, Frank",Minneapolis City,2705343000,39635
61B,"Long, Jamie",Minneapolis City,2705343000,39454
62A,"Hassan, Hodan",Minneapolis City,2705343000,39496
62B,"Gomez, Aisha",Minneapolis City,2705343000,39729
63A,"Davnie, Jim",Minneapolis City,2705343000,39668
63B,"Greenman, Emma",Fort Snelling Unorganized,2705321965,149
63B,"Greenman, Emma",Minneapolis City,2705343000,26121
63B,"Greenman, Emma",Richfield City,2705354214,13233
64A,"Her, Kaohly",St. Paul City,2712358000,39630
64B,"Pinto, Dave",St. Paul City,2712358000,39670
65A,"Moran, Rena",St. Paul City,2712358000,39531
65B,"Mariani, Carlos",St. Paul City,2712358000,39412
66A,"Hausman, Alice",Falcon Heights City,2712320420,5321
66A,"Hausman, Alice",Lauderdale City,2712335738,2379
66A,"Hausman, Alice",Roseville City,2712355852,23549
66A,"Hausman, Alice",St. Paul City,2712358000,8186
66B,"Hollins, Athena",St. Paul City,2712358000,39440
67A,"Thompson, John",St. Paul City,2712358000,39453
67B,"Xiong, Jay",St. Paul City,2712358000,39746
