district,name,mcdname,mcd,pop
01,Mark Johnson,Alma Township,27089663416,77
01,Mark Johnson,Alvarado City,270892393942,388
01,Mark Johnson,Andover Township,27119663433,109
01,Mark Johnson,Angus Township,27119663436,82
01,Mark Johnson,Anthony Township,27107663442,65
01,Mark Johnson,Argyle City,270892393982,544
01,Mark Johnson,Arveson Township,27069663464,100
01,Mark Johnson,Augsburg Township,27089663477,71
01,Mark Johnson,Badger City,271352394049,429
01,Mark Johnson,Badger Township,27119663490,118
01,Mark Johnson,Barnett Township,27135663508,137
01,Mark Johnson,Barto Township,27135663516,116
01,Mark Johnson,Bear Park Township,27107663531,172
01,Mark Johnson,Beaver Township,27135663538,98
01,Mark Johnson,Belgium Township,27119663550,63
01,Mark Johnson,Beltrami City,271192394126,88
01,Mark Johnson,Big Woods Township,27089663591,35
01,Mark Johnson,Black River Township,27113663610,67
01,Mark Johnson,Bloomer Township,27089663616,71
01,Mark Johnson,Borup City,271072394223,96
01,Mark Johnson,Boxville Township,27089663640,125
01,Mark Johnson,Brandsvold Township,27119663654,253
01,Mark Johnson,Brandt Township,27119663655,45
01,Mark Johnson,Bray Township,27113663656,53
01,Mark Johnson,Brislet Township,27119663667,46
01,Mark Johnson,Brooks City,271252393431,117
01,Mark Johnson,Browns Creek Township,27125663681,41
01,Mark Johnson,Bygland Township,27119663719,258
01,Mark Johnson,Cannon Township,27069663741,18
01,Mark Johnson,Caribou Township,27069663748,32
01,Mark Johnson,Cedarbend Township,27135663766,157
01,Mark Johnson,Cedar Township,27089663764,74
01,Mark Johnson,Chester Township,27119663792,96
01,Mark Johnson,Climax City,271192393565,245
01,Mark Johnson,Cloverleaf Township,27113663838,90
01,Mark Johnson,Clow Township,27069663839,33
01,Mark Johnson,Columbia Township,27119663851,438
01,Mark Johnson,Como Township,27089663857,44
01,Mark Johnson,Comstock Township,27089663860,127
01,Mark Johnson,Crookston City,271192393678,7482
01,Mark Johnson,Crookston Township,27119663894,441
01,Mark Johnson,Davis Township,27069663933,35
01,Mark Johnson,Deer Park Township,27113663947,128
01,Mark Johnson,Deer Township,27135663940,109
01,Mark Johnson,Deerwood Township,27069663952,143
01,Mark Johnson,Dewey Township,27135663975,98
01,Mark Johnson,Dieter Township,27135663979,148
01,Mark Johnson,Donaldson City,270692394543,20
01,Mark Johnson,Donnelly Township,27089663989,20
01,Mark Johnson,Agder Township,27089663386,112
01,Mark Johnson,Eagle Point Township,27089664019,10
01,Mark Johnson,East Grand Forks City,271192394599,9176
01,Mark Johnson,East Kittson Unorganized,27069664029,3
01,Mark Johnson,East Park Township,27089664033,29
01,Mark Johnson,East Valley Township,27089664035,43
01,Mark Johnson,Eckvoll Township,27089664039,70
01,Mark Johnson,Eden Township,27119664043,191
01,Mark Johnson,Emardville Township,27125664093,209
01,Mark Johnson,Enstrom Township,27135664100,418
01,Mark Johnson,Equality Township,27125664102,144
01,Mark Johnson,Erskine City,271192394699,403
01,Mark Johnson,Espelie Township,27089664110,30
01,Mark Johnson,Esther Township,27119664111,148
01,Mark Johnson,Euclid Township,27119664112,134
01,Mark Johnson,Excel Township,27089664122,310
01,Mark Johnson,Fairfax Township,27119664128,160
01,Mark Johnson,Falun Township,27135664140,242
01,Mark Johnson,Fanny Township,27119664141,89
01,Mark Johnson,Farley Township,27119664144,59
01,Mark Johnson,Felton City,270272394755,179
01,Mark Johnson,Felton Township,27027664157,81
01,Mark Johnson,Fertile City,271192394761,804
01,Mark Johnson,Fisher City,271192394767,422
01,Mark Johnson,Fisher Township,27119664171,189
01,Mark Johnson,Flom Township,27107664176,186
01,Mark Johnson,Foldahl Township,27089664184,78
01,Mark Johnson,Fork Township,27089664198,7
01,Mark Johnson,Fosston City,271192394799,1434
01,Mark Johnson,Fossum Township,27107664204,135
01,Mark Johnson,Garden Township,27119664242,220
01,Mark Johnson,Garfield Township,27119664246,519
01,Mark Johnson,Garnes Township,27125664247,178
01,Mark Johnson,Gary City,271072394864,227
01,Mark Johnson,Gentilly Township,27119664258,260
01,Mark Johnson,Gervais Township,27125664263,235
01,Mark Johnson,Godfrey Township,27119664285,294
01,Mark Johnson,Golden Valley Township,27135664287,180
01,Mark Johnson,Good Hope Township,27107664290,45
01,Mark Johnson,Ada City,271072393879,1740
01,Mark Johnson,Goodridge City,271132394930,112
01,Mark Johnson,Goodridge Township,27113664295,79
01,Mark Johnson,Grand Forks Township,27119664311,195
01,Mark Johnson,Grand Plain Township,27089664316,54
01,Mark Johnson,Granville Township,27069664329,65
01,Mark Johnson,Greenbush City,271352394979,682
01,Mark Johnson,Green Meadow Township,27107664344,85
01,Mark Johnson,Grimstad Township,27135664357,121
01,Mark Johnson,Grove Park-Tilden Township,271191729757,257
01,Mark Johnson,Grygla City,270892394258,180
01,Mark Johnson,Gully City,271192394260,59
01,Mark Johnson,Gully Township,27119664364,136
01,Mark Johnson,Hagen Township,27027664369,128
01,Mark Johnson,Hallock City,270692394269,906
01,Mark Johnson,Hallock Township,27069664373,84
01,Mark Johnson,Halma City,270692394271,58
01,Mark Johnson,Halstad City,271072394272,564
01,Mark Johnson,Halstad Township,27107664376,104
01,Mark Johnson,Hammond Township,27119664382,45
01,Mark Johnson,Hampden Township,27069664384,29
01,Mark Johnson,Hazelton Township,27069664433,100
01,Mark Johnson,Hegne Township,27107664437,46
01,Mark Johnson,Helgeland Township,27119664445,41
01,Mark Johnson,Hendrum City,271072394351,289
01,Mark Johnson,Hendrum Township,27107664452,83
01,Mark Johnson,Hereim Township,27135664458,227
01,Mark Johnson,Hickory Township,27113664466,69
01,Mark Johnson,Higdem Township,27119664467,83
01,Mark Johnson,Highlanding Township,27113664471,202
01,Mark Johnson,Hill River Township,27119664479,197
01,Mark Johnson,Hill Township,27069664473,22
01,Mark Johnson,Holt City,270892394407,90
01,Mark Johnson,Holt Township,27089664508,120
01,Mark Johnson,Home Lake Township,27107664513,107
01,Mark Johnson,Hubbard Township,27119664526,58
01,Mark Johnson,Humboldt City,270692394444,41
01,Mark Johnson,Huntly Township,27089664533,69
01,Mark Johnson,Huntsville Township,27119664534,442
01,Mark Johnson,Huss Township,27135664535,106
01,Mark Johnson,Jadis Township,27135664570,624
01,Mark Johnson,Johnson Township,27119664585,41
01,Mark Johnson,Jupiter Township,27069664591,109
01,Mark Johnson,Karlstad City,270692395493,710
01,Mark Johnson,Kennedy City,270692395506,176
01,Mark Johnson,Kertsonville Township,27119664622,90
01,Mark Johnson,Keystone Township,27119664625,70
01,Mark Johnson,King Township,27119664635,225
01,Mark Johnson,Knute Township,27119664642,563
01,Mark Johnson,Kratka Township,27113664646,145
01,Mark Johnson,Lake Bronson City,270692395587,178
01,Mark Johnson,Lake Ida Township,27107664682,137
01,Mark Johnson,Lake Pleasant Township,27125664695,104
01,Mark Johnson,Lake Township,27135664658,1980
01,Mark Johnson,Lambert Township,27125664714,136
01,Mark Johnson,Lancaster City,270692395623,364
01,Mark Johnson,Laona Township,27135664727,508
01,Mark Johnson,Lee Township,27107664745,118
01,Mark Johnson,Lengby City,271192395676,92
01,Mark Johnson,Lessor Township,27119664765,139
01,Mark Johnson,Liberty Township,27119664777,113
01,Mark Johnson,Lincoln Township,27089664786,81
01,Mark Johnson,Lind Township,27135664787,32
01,Mark Johnson,Linsell Township,27089664792,20
01,Mark Johnson,Lockhart Township,27107664809,48
01,Mark Johnson,Louisville Township,27125664828,171
01,Mark Johnson,Lowell Township,27119664831,287
01,Mark Johnson,Malung Township,27135664882,391
01,Mark Johnson,Marsh Grove Township,27089664922,119
01,Mark Johnson,Mary Township,27107664925,61
01,Mark Johnson,Mayfield Township,27113664934,49
01,Mark Johnson,McCrea Township,27089664855,247
01,Mark Johnson,McDonaldsville Township,27107664857,165
01,Mark Johnson,McIntosh City,271192395072,606
01,Mark Johnson,McKinley Unorganized,270692393297,38
01,Mark Johnson,Mentor City,271192395100,104
01,Mark Johnson,Mickinock Township,27135664962,261
01,Mark Johnson,Middle River City,270892395315,304
01,Mark Johnson,Middle River Township,27089664964,80
01,Mark Johnson,Moose River Township,27089665028,28
01,Mark Johnson,Moose Township,27135665021,103
01,Mark Johnson,Moranville Township,27135665031,911
01,Mark Johnson,Moylan Township,27089665060,96
01,Mark Johnson,Mud Lake Unorganized,27089665062,0
01,Mark Johnson,Nelson Park Township,27089665076,124
01,Mark Johnson,Nereson Township,27135665077,56
01,Mark Johnson,Nesbit Township,27119665079,111
01,Mark Johnson,Newfolden City,270892395224,352
01,Mark Johnson,New Folden Township,27089665094,216
01,Mark Johnson,New Maine Township,27089665102,200
01,Mark Johnson,New Solum Township,27089665113,315
01,Mark Johnson,Nielsville City,271192395234,78
01,Mark Johnson,Norden Township,27113665132,369
01,Mark Johnson,Northland Township,27119665159,151
01,Mark Johnson,North Red River Unorganized,270692393302,0
01,Mark Johnson,North Roseau Unorganized,27135665169,161
01,Mark Johnson,North Township,27113665142,761
01,Mark Johnson,Northwest Roseau Unorganized,27135665175,28
01,Mark Johnson,Norway Township,27069665179,94
01,Mark Johnson,Numedal Township,27113665183,97
01,Mark Johnson,Oak Park Township,27089665191,111
01,Mark Johnson,Oklee City,271252395313,413
01,Mark Johnson,Onstad Township,27119665211,61
01,Mark Johnson,Oslo City,270892396096,239
01,Mark Johnson,Palmville Township,27135665251,42
01,Mark Johnson,Parker Township,27089665255,36
01,Mark Johnson,Parnell Township,27119665260,61
01,Mark Johnson,Pelan Township,27069665269,46
01,Mark Johnson,Percy Township,27069665283,38
01,Mark Johnson,Perley City,271072396182,113
01,Mark Johnson,Pleasant View Township,27107665325,111
01,Mark Johnson,Plummer City,271252396240,276
01,Mark Johnson,Pohlitz Township,27135665329,37
01,Mark Johnson,Polk Centre Township,27113665331,66
01,Mark Johnson,Polonia Township,27135665332,26
01,Mark Johnson,Poplar Grove Township,27135665338,81
01,Mark Johnson,Poplar River Township,27125665339,115
01,Mark Johnson,Poppleton Township,27069665342,133
01,Mark Johnson,Queen Township,27119665366,219
01,Mark Johnson,Red Lake Falls City,271252396336,1339
01,Mark Johnson,Red Lake Falls Township,27125665386,192
01,Mark Johnson,Reiner Township,27113665394,92
01,Mark Johnson,Reine Township,27135665393,94
01,Mark Johnson,Reis Township,27119665395,82
01,Mark Johnson,Rhinehart Township,27119665404,139
01,Mark Johnson,Richardville Township,27069665412,107
01,Mark Johnson,River Falls Township,27113665425,191
01,Mark Johnson,River Township,27125665423,62
01,Mark Johnson,Rocksbury Township,27113665438,1102
01,Mark Johnson,Rockwell Township,27107665441,53
01,Mark Johnson,Rollis Township,27089665450,102
01,Mark Johnson,Roome Township,27119665453,167
01,Mark Johnson,Roosevelt City,271352396425,152
01,Mark Johnson,Roseau City,271352396430,2744
01,Mark Johnson,Rosebud Township,27119665460,310
01,Mark Johnson,Ross Township,27135665473,403
01,Mark Johnson,Russia Township,27119665493,29
01,Mark Johnson,Saint Hilaire City,271132396492,273
01,Mark Johnson,Saint Joseph Township,27069665516,32
01,Mark Johnson,Saint Vincent City,270692396522,57
01,Mark Johnson,Saint Vincent Township,27069665535,43
01,Mark Johnson,Sanders Township,27113665542,298
01,Mark Johnson,Sandsville Township,27119665548,47
01,Mark Johnson,Scandia Township,27119665564,64
01,Mark Johnson,Shelly City,271072395871,154
01,Mark Johnson,Shelly Township,27107665592,113
01,Mark Johnson,Silverton Township,27113665618,187
01,Mark Johnson,Sinnott Township,27089665620,26
01,Mark Johnson,Skagen Township,27135665624,202
01,Mark Johnson,Skane Township,27069665626,45
01,Mark Johnson,Sletten Township,27119665634,200
01,Mark Johnson,Smiley Township,27113665635,620
01,Mark Johnson,Soler Township,27135665640,87
01,Mark Johnson,Southeast Roseau Unorganized,27135665650,215
01,Mark Johnson,South Red River Township,27069665655,20
01,Mark Johnson,Spring Brook Township,27069665666,49
01,Mark Johnson,Spring Creek Township,27107665668,67
01,Mark Johnson,Spruce Township,27135665684,582
01,Mark Johnson,Spruce Valley Township,27089665688,239
01,Mark Johnson,Stafford Township,27135665691,269
01,Mark Johnson,Star Township,27113665698,101
01,Mark Johnson,Stephen City,270892395964,592
01,Mark Johnson,Stokes Township,27135665716,219
01,Mark Johnson,Strandquist City,270892395982,70
01,Mark Johnson,Strand Township,27107665726,80
01,Mark Johnson,Strathcona City,271352395985,25
01,Mark Johnson,Sullivan Township,27119665734,164
01,Mark Johnson,Sundal Township,27107665741,152
01,Mark Johnson,Svea Township,27069665746,35
01,Mark Johnson,Tabor Township,27119665758,115
01,Mark Johnson,Tamarac Township,27089665759,72
01,Mark Johnson,Tegner Township,27069665770,38
01,Mark Johnson,Teien Township,27069665771,69
01,Mark Johnson,Terrebonne Township,27125665777,145
01,Mark Johnson,Thief Lake Township,27089665778,30
01,Mark Johnson,Thief River Falls City,271132396049,8749
01,Mark Johnson,Thompson Township,27069665782,137
01,Mark Johnson,Trail City,271192397047,40
01,Mark Johnson,Twin Valley City,271072397073,721
01,Mark Johnson,Tynsid Township,27119665831,77
01,Mark Johnson,Ulen City,270272397080,476
01,Mark Johnson,Ulen Township,27027665836,173
01,Mark Johnson,Valley Township,27089665850,135
01,Mark Johnson,Vega Township,27089665853,135
01,Mark Johnson,Veldt Township,27089665854,45
01,Mark Johnson,Viking City,270892397139,79
01,Mark Johnson,Viking Township,27089665873,175
01,Mark Johnson,Vineland Township,27119665876,87
01,Mark Johnson,Wanger Township,27089665913,73
01,Mark Johnson,Warren City,270892397194,1528
01,Mark Johnson,Warrenton Township,27089665918,101
01,Mark Johnson,Warroad City,271352397198,1830
01,Mark Johnson,Waukon Township,27107665939,91
01,Mark Johnson,West Valley Township,27089665975,158
01,Mark Johnson,Whiteford Township,27089665988,41
01,Mark Johnson,Wild Rice Township,27107665993,275
01,Mark Johnson,Winchester Township,27107666012,38
01,Mark Johnson,Winger City,271192397346,174
01,Mark Johnson,Winger Township,27119666019,195
01,Mark Johnson,Woodside Township,27119666048,512
01,Mark Johnson,Wright Township,27089666057,93
01,Mark Johnson,Wyandotte Township,27113666059,92
01,Mark Johnson,Wylie Township,27125666063,58
02,Steve Green,Alaska Township,27007663395,195
02,Steve Green,Bagley City,270292394051,1285
02,Steve Green,Battle Township,27007663521,43
02,Steve Green,Baudette City,270772394085,966
02,Steve Green,Bear Creek Township,27029663530,112
02,Steve Green,Beaulieu Township,27087663535,124
02,Steve Green,Bejou City,270872394107,84
02,Steve Green,Bejou Township,27087663548,80
02,Steve Green,Beltrami Forest Unorganized,270779999997,85
02,Steve Green,Bemidji City,270072394130,15379
02,Steve Green,Bemidji Township,27007663566,2865
02,Steve Green,Bena City,270212394131,143
02,Steve Green,Benville Township,27007663572,98
02,Steve Green,Birch Township,27007663593,103
02,Steve Green,Blackduck City,270072394181,841
02,Steve Green,Bowstring Lake Unorganized,27061663639,1178
02,Steve Green,Bowstring Township,27061663638,212
02,Steve Green,Boy Lake Township,27021663642,210
02,Steve Green,Boy River City,270212394231,26
02,Steve Green,Boy River Township,27021663644,56
02,Steve Green,Brook Lake Unorganized,27007663671,251
02,Steve Green,Buzzle Township,27007663718,306
02,Steve Green,Callaway City,270052393497,178
02,Steve Green,Callaway Township,27005663727,304
02,Steve Green,Cass Lake City,270212393767,675
02,Steve Green,Chief Township,27087663795,176
02,Steve Green,Clearbrook City,270292393551,464
02,Steve Green,Clover Township,27029663834,88
02,Steve Green,Clover Township,27087663836,142
02,Steve Green,Copley Township,27029663867,867
02,Steve Green,Cormant Township,27007663872,202
02,Steve Green,Deer Lake Unorganized,27061663946,149
02,Steve Green,Deer River City,270612394489,11
02,Steve Green,Dudley Township,27029664004,413
02,Steve Green,Durand Township,27007664013,227
02,Steve Green,Eagle View Township,27005664021,186
02,Steve Green,Eckles Township,27007664038,2014
02,Steve Green,Eddy Township,27029664040,303
02,Steve Green,Falk Township,27029664138,277
02,Steve Green,Farden Township,27057664142,1145
02,Steve Green,Federal Dam City,270212394754,123
02,Steve Green,Fern Township,27057664161,285
02,Steve Green,Forest Township,27005664190,172
02,Steve Green,Frohn Township,27007664235,1530
02,Steve Green,Funkley City,270072394836,18
02,Steve Green,Gonvick City,270292394926,263
02,Steve Green,Good Hope Township,27061664289,137
02,Steve Green,Gould Township,27021664302,232
02,Steve Green,Grant Valley Township,27007664328,2431
02,Steve Green,Greenwood Township,27029664350,78
02,Steve Green,Gregory Township,27087664353,75
02,Steve Green,Guthrie Township,27057664365,603
02,Steve Green,Hagali Township,27007664368,360
02,Steve Green,Hamre Township,27007664387,19
02,Steve Green,Hangaard Township,27029664390,6
02,Steve Green,Hart Lake Township,27057664405,543
02,Steve Green,Heier Township,27087664439,151
02,Steve Green,Helga Township,27057664444,1648
02,Steve Green,Hines Township,27007664485,612
02,Steve Green,Holst Township,27029664505,335
02,Steve Green,Hornet Township,27007664519,209
02,Steve Green,Inguadona Township,27021664546,182
02,Steve Green,Island Lake Township,27087664562,300
02,Steve Green,Itasca Township,27029664566,129
02,Steve Green,Jones Township,27007664587,271
02,Steve Green,Kego Township,27021664606,607
02,Steve Green,Kelliher City,270072395502,258
02,Steve Green,Kelliher Township,27007664608,126
02,Steve Green,La Garde Township,27087664656,158
02,Steve Green,Lake Alice Township,27057664660,114
02,Steve Green,Lake Grove Township,27087664677,171
02,Steve Green,Lake Hattie Township,27057664679,180
02,Steve Green,Lake Jessie Township,27061664683,248
02,Steve Green,Lakeport Township,27057664696,65
02,Steve Green,Lammers Township,27007664717,602
02,Steve Green,Langor Township,27007664725,208
02,Steve Green,La Prairie Township,27029664729,398
02,Steve Green,Leech Lake Township,27021664746,437
02,Steve Green,Lee Township,27007664744,41
02,Steve Green,Leonard City,270292395681,48
02,Steve Green,Leon Township,27029664754,392
02,Steve Green,Liberty Township,27007664775,746
02,Steve Green,Little Elbow Township,270871729740,318
02,Steve Green,Long Lost Lake Township,270292392573,54
02,Steve Green,Longville City,270212395761,153
02,Steve Green,Lower Red Lake Unorganized,27007664832,5437
02,Steve Green,Mahnomen City,270872395817,1232
02,Steve Green,Maple Grove Township,27005664899,477
02,Steve Green,Maple Ridge Township,27007664905,113
02,Steve Green,Marsh Creek Township,27087664920,141
02,Steve Green,Max Township,27061664929,127
02,Steve Green,Minerva Township,27029664985,233
02,Steve Green,Minnie Township,27007665000,22
02,Steve Green,Moose Creek Township,27029665022,256
02,Steve Green,Moose Lake Township,27007665023,268
02,Steve Green,Morse Township,27061665042,555
02,Steve Green,Nebish Township,27007665073,279
02,Steve Green,Nora Township,27029665129,429
02,Steve Green,North Beltrami Unorganized,27007665143,32
02,Steve Green,North Cass Unorganized,27021665147,329
02,Steve Green,North Clearwater Unorganized,27029665149,70
02,Steve Green,Northern Township,27007665153,3745
02,Steve Green,Northwest Angle Unorganized,270779999995,149
02,Steve Green,Oakland Township,27087665189,226
02,Steve Green,O'Brien Township,27007665196,47
02,Steve Green,Ogema City,270052395308,204
02,Steve Green,Oteneagen Township,27061665234,313
02,Steve Green,Otter Tail Peninsula Township,27021665241,82
02,Steve Green,Pembina Township,27087665275,629
02,Steve Green,Pike Bay Township,27021665295,1713
02,Steve Green,Pine Lake Township,27021665305,193
02,Steve Green,Pine Lake Township,27029665306,447
02,Steve Green,Pine Point Township,27005665309,329
02,Steve Green,Popple Grove Township,27087665341,138
02,Steve Green,Popple Township,27029665340,535
02,Steve Green,Port Hope Township,27007665345,745
02,Steve Green,Quiring Township,27007665368,81
02,Steve Green,Rainy River Unorganized,270779999996,2405
02,Steve Green,Rice Township,27029665406,162
02,Steve Green,Riceville Township,27005665410,118
02,Steve Green,Rockwood Township,27057665442,390
02,Steve Green,Rogers Township,27021665444,84
02,Steve Green,Roosevelt City,270772396425,1
02,Steve Green,Roosevelt Township,27007665454,225
02,Steve Green,Rosedale Township,27087665462,130
02,Steve Green,Round Lake Township,27005665478,232
02,Steve Green,Salem Township,27021665537,115
02,Steve Green,Sand Lake Township,27061665543,184
02,Steve Green,Schoolcraft Township,27057665567,136
02,Steve Green,Shevlin City,270292395875,137
02,Steve Green,Shevlin Township,27029665598,473
02,Steve Green,Shingobee Township,27021665601,1669
02,Steve Green,Shooks Township,27007665602,187
02,Steve Green,Shotley Brook Unorganized,27007665606,27
02,Steve Green,Shotley Township,27007665605,32
02,Steve Green,Sinclair Township,27029665619,142
02,Steve Green,Solway City,270072395910,73
02,Steve Green,South Clearwater Unorganized,27029665647,8
02,Steve Green,Spring Creek Township,27005665667,103
02,Steve Green,Spruce Grove Township,27007665686,48
02,Steve Green,Squaw Lake City,270612395945,98
02,Steve Green,Steamboat River Township,27057665703,4
02,Steve Green,Steenerson Township,27007665705,24
02,Steve Green,Sugar Bush Township,27005665732,537
02,Steve Green,Sugar Bush Township,27007665733,232
02,Steve Green,Summit Township,27007665735,267
02,Steve Green,Taylor Township,27007665767,113
02,Steve Green,Ten Lake Township,27007665773,1030
02,Steve Green,Tenstrike City,270072396041,186
02,Steve Green,Third River Township,27061665780,50
02,Steve Green,Turtle Lake Township,27007665819,1299
02,Steve Green,Turtle Lake Township,27021665820,821
02,Steve Green,Turtle River City,270072397070,88
02,Steve Green,Turtle River Township,27007665822,1226
02,Steve Green,Twin Lakes Township,27087665825,727
02,Steve Green,Upper Red Lake Unorganized,27007665841,6
02,Steve Green,Wahnena Unorganized,270212393826,169
02,Steve Green,Walker City,270212397174,958
02,Steve Green,Waskish Township,27007665926,95
02,Steve Green,Waubun City,270872397219,409
02,Steve Green,White Earth Township,27005665985,769
02,Steve Green,Wilkinson Township,27021665995,574
02,Steve Green,Williams City,270772397316,157
02,Steve Green,Wilton City,270072397333,263
02,Steve Green,Winsor Township,27029666026,120
02,Steve Green,Woodrow Township,27007666044,83
03,Grant Hauschild,Alden Township,27137663409,196
03,Grant Hauschild,Alvwood Township,27061663424,48
03,Grant Hauschild,Ardenhurst Township,27061663452,147
03,Grant Hauschild,Ault Township,27137663479,128
03,Grant Hauschild,Babbitt City,271372394047,1397
03,Grant Hauschild,Bassett Township,27137663519,36
03,Grant Hauschild,Bearville Township,27061663532,202
03,Grant Hauschild,Beatty Township,27137663533,418
03,Grant Hauschild,Beaver Bay City,270752394099,120
03,Grant Hauschild,Beaver Bay Township,27075663540,517
03,Grant Hauschild,Big Falls City,270712394163,175
03,Grant Hauschild,Bigfork City,270612394167,400
03,Grant Hauschild,Bigfork Township,27061663587,315
03,Grant Hauschild,Birch Lake Unorganized,27137663598,481
03,Grant Hauschild,Breitung Township,27137663660,530
03,Grant Hauschild,Camp 5 Township,271372397778,22
03,Grant Hauschild,Canosia Township,27137663745,2206
03,Grant Hauschild,Carpenter Township,27061663755,154
03,Grant Hauschild,Central Koochiching Unorganized,27071664030,655
03,Grant Hauschild,Cook City,271372393625,534
03,Grant Hauschild,Crane Lake Township,271371986987,98
03,Grant Hauschild,Crystal Bay Township,27075663903,435
03,Grant Hauschild,Duluth City,271372394568,1542
03,Grant Hauschild,Duluth Township,27137664006,2039
03,Grant Hauschild,Eagles Nest Township,271371729739,226
03,Grant Hauschild,East Cook Unorganized,27031664025,664
03,Grant Hauschild,Effie City,270612394627,109
03,Grant Hauschild,Ely City,271372394682,3267
03,Grant Hauschild,Fairbanks Township,27137664127,66
03,Grant Hauschild,Fall Lake Township,27075664139,630
03,Grant Hauschild,Field Township,27137664163,351
03,Grant Hauschild,Fredenberg Township,27137664222,1431
03,Grant Hauschild,Gheen Unorganized,27137664265,23
03,Grant Hauschild,Gnesen Township,27137664284,1931
03,Grant Hauschild,Grand Lake Township,27137664312,2720
03,Grant Hauschild,Grand Marais City,270312394950,1337
03,Grant Hauschild,Grand Portage Unorganized,27031664317,595
03,Grant Hauschild,Grattan Township,27061664332,44
03,Grant Hauschild,Greenwood Township,27137664351,1041
03,Grant Hauschild,Hermantown City,271372394361,10221
03,Grant Hauschild,Hoyt Lakes City,271372394434,2020
03,Grant Hauschild,International Falls City,270712395428,5802
03,Grant Hauschild,Kabetogama Township,271372397817,140
03,Grant Hauschild,Kinghurst Township,27061664636,116
03,Grant Hauschild,Kugler Township,27137664648,145
03,Grant Hauschild,Lake Number 1 Unorganized,27075664691,142
03,Grant Hauschild,Lake Number 2 Unorganized,27075664692,2207
03,Grant Hauschild,Lake Superior Unorganized,270310319999,0
03,Grant Hauschild,Lake Superior Unorganized,270750759999,0
03,Grant Hauschild,Lakewood Township,27137664712,2276
03,Grant Hauschild,Leiding Township,27137664749,399
03,Grant Hauschild,Linden Grove Township,27137664789,113
03,Grant Hauschild,Littlefork City,270712395738,553
03,Grant Hauschild,Lutsen Township,27031664839,537
03,Grant Hauschild,Marcell Township,27061664913,474
03,Grant Hauschild,Midway Township,27137664968,1431
03,Grant Hauschild,Mizpah City,270712395361,58
03,Grant Hauschild,Moose Park Township,27061665027,69
03,Grant Hauschild,Morse Township,27137665043,1189
03,Grant Hauschild,Nett Lake Unorganized,27071665083,120
03,Grant Hauschild,Nett Lake Unorganized,27137665082,264
03,Grant Hauschild,Nore Township,27061665136,66
03,Grant Hauschild,Normanna Township,27137665141,769
03,Grant Hauschild,Northeast Saint Louis Unorganized,27137665152,296
03,Grant Hauschild,North Itasca Unorganized,27061665151,1506
03,Grant Hauschild,Northome City,270712395268,155
03,Grant Hauschild,Northome Unorganized,27071665164,482
03,Grant Hauschild,North Star Township,27137665171,206
03,Grant Hauschild,Northwest Koochiching Unorganized,27071665174,626
03,Grant Hauschild,Northwest Saint Louis Unorganized,27137665176,271
03,Grant Hauschild,Orr City,271372396084,211
03,Grant Hauschild,Owens Township,27137665245,253
03,Grant Hauschild,Pequaywan Township,27137665280,139
03,Grant Hauschild,Pomroy Township,27061665334,33
03,Grant Hauschild,Portage Township,27137665343,164
03,Grant Hauschild,Proctor City,271372396285,3120
03,Grant Hauschild,Rainy Lake Unorganized,27071665373,2803
03,Grant Hauschild,Ranier City,270712396320,569
03,Grant Hauschild,Rice Lake City,27137665407,4112
03,Grant Hauschild,Schroeder Township,27031665568,179
03,Grant Hauschild,Silver Bay City,270752395886,1857
03,Grant Hauschild,Silver Creek Township,27075665613,1192
03,Grant Hauschild,Solway Township,27137665642,2016
03,Grant Hauschild,South Koochiching Unorganized,27071665654,64
03,Grant Hauschild,Stokes Township,27061665715,207
03,Grant Hauschild,Stony River Township,27075665720,172
03,Grant Hauschild,Tofte Township,27031665794,269
03,Grant Hauschild,Tower City,271372397042,430
03,Grant Hauschild,Two Harbors City,270752397074,3633
03,Grant Hauschild,Unorganized 14925 Unorganized,27061664776,62
03,Grant Hauschild,Vermilion Lake Township,27137665858,265
03,Grant Hauschild,Waasa Township,27137665881,225
03,Grant Hauschild,West Cook Unorganized,27031665959,2019
03,Grant Hauschild,Whiteface Reservoir Unorganized,27137665986,502
03,Grant Hauschild,Willow Valley Township,27137666003,112
03,Grant Hauschild,Winton City,271372397354,169
03,Grant Hauschild,Wirt Township,27061666031,94
04,Rob Kupec,Alliance Township,27027663415,203
04,Rob Kupec,Atlanta Township,27005663473,115
04,Rob Kupec,Audubon City,270052394027,553
04,Rob Kupec,Audubon Township,27005663476,653
04,Rob Kupec,Barnesville City,270272394065,2759
04,Rob Kupec,Barnesville Township,27027663507,181
04,Rob Kupec,Comstock City,270272393616,100
04,Rob Kupec,Cormorant Township,27005663873,1388
04,Rob Kupec,Cromwell Township,27027663889,388
04,Rob Kupec,Cuba Township,27005663904,297
04,Rob Kupec,Detroit Lakes City,270052394527,10012
04,Rob Kupec,Detroit Township,27005663972,1953
04,Rob Kupec,Dilworth City,270272394536,4612
04,Rob Kupec,Eglon Township,27027664055,708
04,Rob Kupec,Elkton Township,27027664071,317
04,Rob Kupec,Elmwood Township,27027664088,415
04,Rob Kupec,Flowing Township,27027664183,89
04,Rob Kupec,Georgetown City,270272394883,86
04,Rob Kupec,Georgetown Township,27027664260,135
04,Rob Kupec,Glyndon City,270272394918,1306
04,Rob Kupec,Glyndon Township,27027664283,317
